6780275 | Bacillus amyloliquefaciens | cold | rice | The results of the present study indicate that wheat plants exposed to cold stress had an increased level of accumulated proline and decreased MDA level upon inoculation with cold tolerant bacteria and our results conform to those of  reference as they also reported the same when they inoculated Bacillus amyloliquefaciens in rice to alleviate drought and salinity stress. | YES
9600683 | Micrococcus yunnanensis | salt stress | rice | reference reported that bacterial endophytes Bacillus cereus, Micrococcus yunnanensis, Enterobacter tabaci, Curtobacterium oceanosedimentum, Curtobacterium luteum, and Enterobacter ludwigii isolated from halotolerant plants enhanced the salt stress tolerance of rice by altering defense enzymes, indole-3-acetic acid, abscisic acid ABA, and gibberellin levels. | YES
9600683 | Neocamarosporium chichastianum | drought stress | cucumber | reference reported that endophytic fungi Neocamarosporium goegapense, Neocamarosporium chichastianum, and Periconia macrospinosa isolated from a desert plant alleviated drought stress in wheat and cucumber by boosting antioxidant defense enzymes. | YES
7697395 | rhizobacteria | salt stress | vascular plants | reference isolated ACC-degrading rhizobacteria from Delesseria antarctica and Colobanthus quitensis, and their inoculation increased the resistance of Antarctic vascular plants to salt stress. | YES
10222584 | Pseudomonas proteolytica | cold stress | common bean | Different bacterial species, such as Pseudomonas fragi, P. chloropaphis, Pseudomonas fluorescens, Pseudomonas proteolytica, and Brevibacterium frigoritolerans, have been observed reducing freezing injuries and the content of lipid peroxides and ROS while stimulating some enzymatic activity superoxide dismutase, catalase, peroxidase, and glutathione reductase that could improve tolerance against cold stress in common bean seedlings  reference. | YES
10454712 | Brevibacterium linens | salt stress | rice | The existence of the bacterium Brevibacterium linens RS16 restored photosynthetic properties and elevated salt tolerance in rice under salt stress  reference. | YES
10702945 | rhizobacteria | salinity | bean | For instance, rhizobacteria such as Rhizobium tropici CIAT 899 have been used with the bean Phaseolus vulgaris as a model system to demonstrate that rhizobacteria delivered to the soil after coating dissolution are able to infect seedling roots, form root nodules, enhance yields, boost germination, and mitigate the effects of soil salinity  reference. | YES
11465243 | Bacillus aryabhattai B8W22 | salt stress | rice | For example, Bacillus paramycoides DT-85 and Bacillus licheniformis K11 were found to enhance drought tolerance in wheat and peppers, and Bacillus aryabhattai B8W22 and Bacillus halotolerans MSR-H4 improved salt stress tolerance in rice and wheat  reference;  reference;  reference;  reference. | YES
11176432 | Bacillus | salt stress | Reaumuria | The Bacillus and Peribacillus strains screened in this study promote the growth of Reaumuria soongorica and enhance its salt stress tolerance by inducing systemic tolerance in the plant. | YES
11371581 | Bacillus subtilis | drought tolerance | Brassica campestris | Additionally, application of Bacillus subtilis GOT9 to Arabis thaliana and Brassica campestris enhances drought tolerance and survival by hyper-inducing various genes responsible for improved drought tolerance phenotypes  reference. | YES
10652019 | Streptomyces iranensis | salinity stress | barley | The culture broth of Streptomyces iranensis also showed considerable activity for the growth of barley in alleviating salinity stress mediated by 100 mM NaCl Fig. | YES
9995459 | Pseudomonas | drought stress | alfalfa | This suggests that Pseudomonas and Novosphingobium have a high potential to enhance the adaptation of alfalfa to drought stress because of their high adaptability to drought environments and affinity for alfalfa roots. | YES
11371581 | Bacillus megaterium | drought tolerance | rice | Similarly, potted rice plants inoculated with Bacillus endophyticus PB3, Bacillus altitudinis PB46, and Bacillus megaterium PB50 exhibit significant drought tolerance, particularly with strain PB50, by upregulating genes such as LEA, SNAC1, HSP70, RAB16B, and bZIP23, along with increased osmolyte accumulation  reference. | YES
11176432 | Peribacillus | salt stress | Reaumuria | The Bacillus and Peribacillus strains screened in this study promote the growth of Reaumuria soongorica and enhance its salt stress tolerance by inducing systemic tolerance in the plant. | YES
9415082 | Paenibacillus polymyxa | drought-stressed | pepper | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
9706007 | Azotobacter chroococcum | salinity stress | faba bean | EPS-producing bacteria Azotobacter chroococcum and melatonin alleviated salinity stress on faba bean plants by decreasing Cl− concentrations. | YES
7820118 | Streptococcus sciuri | salinity stress | Tomato | Streptococcus sciuri Protected Tomato and Rice Plants From Salinity Injury         Plants experiencing salinity stress downregulate and shut down photosynthesis mainly due to stomatal closure  reference;  reference. | YES
11465243 | Bacillus licheniformis | drought tolerance | wheat | For example, Bacillus paramycoides DT-85 and Bacillus licheniformis K11 were found to enhance drought tolerance in wheat and peppers, and Bacillus aryabhattai B8W22 and Bacillus halotolerans MSR-H4 improved salt stress tolerance in rice and wheat  reference;  reference;  reference;  reference. | YES
9121094 | Bacillus atrophaeus | salt | maize | In this investigation, Bacillus atrophaeus WZYH01 and Planococcus soli WZYH02 were solubilized phosphorus strains, which could help maize overcome nutrient deficiency and hormone imbalance under salt conditions  reference. | YES
10255858 | Novosphingobium | salt stress | Citrus macrophylla | The damage caused by salt stress was reduced in Citrus macrophylla inoculated with Pseudomonas putida KT2440 or Novosphingobium sp. | YES
7917748 | Bradyrhizobium | salt stress | soybean | It has a capacity to induce tolerance against drought in maize  reference and rice  reference.Bradyrhizobium can alleviate salt stress, promoting symbiosis in soybean  reference. | YES
9266936 | Bacillus | saline conditions | maize | A salt-tolerant Bacillus strain that promotes bacterial growth in the rhizosphere improved maize growth and development under drought and saline conditions  reference. | YES
8533330 | Microbacterium | salt stress | Arabidopsis thaliana | Trials on Arabidopsis thaliana showed that inoculation with Bacillus  reference, Enterobacter  reference, and Athrobacter, Pantoea, and Microbacterium  reference isolates from various desert plants showed improved resistance to salt stress and improved growth compared to non-inoculated controls. | YES
11150836 | rhizobacteria | drought tolerance | foxtail millet | For instance, plant growth-promoting rhizobacteria play a potential role in alleviating drought tolerance in foxtail millet Setaria italic L. grown in a semi-arid agroecosystem  reference. | YES
9495777 | Pseudomonas putida | water deficit | Hyoscyamus niger | reference have revealed that the inoculation of Hyoscyamus niger plants with rhizobacterial strains Pseudomonas fluorescens and Pseudomonas putida remarkably improved the production of tropane alkaloid in plants under water deficit stress, resulting in contributing to their stress resistance. | YES
11371581 | Pseudomonas putida | drought tolerance | chickpea | Inoculation with Pseudomonas putida RA in chickpea plants under drought confers drought tolerance by differentially expressing genes involved in transcription activation DREB1A and NAC1, stress response LEA and DHN, reactive oxygen species ROS scavenging CAT, APX, and GST, ET biosynthesis ACO and ACS, salicylic acid PR1, and jasmonate MYC2 signaling  reference. | YES
9518148 | Micrococcus yunnanensis | salt tolerance | rice | Halotolerant endophytic strains viz., Curtobacterium luteum SAK2, Curtobacterium oceanosedimentum SAK1, Bacillus cereus SA1, Enterobacter tabaci SA3, Enterobacter ludwigii SAK5, and Micrococcus yunnanensis SA2 resulted in a significant enhancement in growth and dry matter production of rice by increasing salt tolerance  reference. | YES
8533330 | Periconia macrospinosa | salt tolerance | cucumbers | and Periconia macrospinosa from the Hoz-e Soltan Salt Lake were shown to increase salt tolerance in cucumbers and tomatoes  reference. | YES
11371581 | Arthrobacter protophormiae | salinity | wheat | In wheat, PGPR strains such as Arthrobacter protophormiae SA3, Bacillus subtilis LDR2, and Dietzia natronolimnaea STR1 enhance drought and salinity tolerance by modifying the expression of genes and transcription factors related to the ET signaling pathway  reference. | YES
8760038 | Paenibacillus polymyxa CR1 | Desiccation | Arabidopsis | According to the study of  reference, inoculation of Arabidopsis and soybean with Paenibacillus polymyxa CR1 induced the expression of the drought-responsive genes Response to Desiccation 29A RD29A and Response to Desiccation 29B RD29B and improved drought resistance. | YES
9712829 | Pseudomonas | salt stress | maize | Arabidopsis up to 200 mM NaCl  reference, maize up to 150 mM NaCl  reference, wheat up to 200 mM NaCl  reference, cotton 0.35 % NaCl  reference, cucumber 100 mM NaCl  reference, peanut 100 mM NaCl  reference, soybean 100 mM NaCl  reference,  reference, tomato up to 185 mM NaCl  reference, sunflower EC up to 15.9 dS/m  reference, oats and barley EC up to 9.4 dS/m  reference have shown elevated growth under salt stress upon inoculation with Pseudomonas spp. | YES
9415082 | Paenibacillus polymyxa | drought tolerance | Arabidopsis thaliana | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
11176432 | Bacillus flexus | salt stress | Suaeda salsa | Studies have shown that Bacillus flexus KLBMP 4941 promotes the growth of the halophyte Suaeda salsa under salt stress by regulating the Na+/K+ homeostasis  reference. | YES
9818225 | Pseudomonas stutzeri A1501 | salt stress | rice | Similarly, rice seedlings inoculated with Pseudomonas stutzeri A1501 alleviated heavy metals and salt stress. | YES
8184954 | Curtobacterium | drought tolerance | wheat | However, as the action of these isolates may be line-specific, it may be prudent to investigate the effects of both isolates on other wheat lines under drought conditions.Curtobacterium and Arthrobacter isolates are promising candidates for commercial application to increased drought tolerance under a range of conditions. | YES
9415082 | Arthrobacter | drought-stressed | tomato | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
11116649 | Sinorhizobium meliloti | salt tolerance | alfalfa | For instance, the IAA-overproducing strain Sinorhizobium meliloti has been found to enhancive salt tolerance of alfalfa in saline soils by stimulating root proliferation  reference. | YES
9415082 | Arthrobacter | drought-stressed | pepper | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
9415082 | Paenibacillus polymyxa | drought-stressed | tomato | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
11176432 | Enterobacter cancerogenus | salinity | rice | For example, inoculation with Azospirillum and Azotobacter species significantly promoted growth and enhanced salt tolerance of cherry tomato under different salinity levels  reference, and the addition of Enterobacter cancerogenus JY65 promoted the growth of rice under NaCl stress with significantly increased plant biomass, plant height, and root length  reference. | YES
10785826 | Azospirillum brasilense | salt stress | rice | Overall, these findings signify that regulation of phytohormone pathways in rice roots is essential for maintaining the beneficial association with Azospirillum brasilense and improving plant growth under salt stress. | YES
8225083 | Bacillus amyloliquefaciens | heat stress | wheat | Similarly, inoculation of wheat seedlings with Bacillus amyloliquefaciens, Azospirillum brasilense, Bacillus safensis, or Pseudomonas brassicacearum reduced the generation of reactive oxygen species and adjust wheat seedlings metabolism to enhance plant resistance to heat stress 40–45 °C  reference, reference, reference. | YES
9712829 | Pseudomonas | salt stress | sunflower | Arabidopsis up to 200 mM NaCl  reference, maize up to 150 mM NaCl  reference, wheat up to 200 mM NaCl  reference, cotton 0.35 % NaCl  reference, cucumber 100 mM NaCl  reference, peanut 100 mM NaCl  reference, soybean 100 mM NaCl  reference,  reference, tomato up to 185 mM NaCl  reference, sunflower EC up to 15.9 dS/m  reference, oats and barley EC up to 9.4 dS/m  reference have shown elevated growth under salt stress upon inoculation with Pseudomonas spp. | YES
7646561 | Paenibacillus | drought tolerance | wheat | Moreover, drought tolerance occurs on wheat root colonization with Paenibacillus spp. | YES
9415082 | Arthrobacter | drought tolerance | Arabidopsis thaliana | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
7917748 | Azotobacter | drought stress | maize | In peanut, it helps to alleviate the negative effects of water restriction  reference.Azotobacter isolated from semi-arid regions is capable of alleviating drought stress after inoculation in maize  reference. | YES
7923115 | Bacillus amyloliquefaciens | osmotic stress | rice | Similarly, rice seedlings treated with Bacillus amyloliquefaciens and grown under osmotic stress exhibited induced tolerance through an induction of stress-responsive genes, such as DHN and LEA  reference. | YES
9610570 | Burkholderia phytofirmans | water stress | Chenopodium quinoa | Reports on the endophytic bacteria Burkholderia phytofirmans showed that water stress was alleviated in the salt-stressed Chenopodium quinoa plants  reference. | YES
8533330 | Enterobacter | salt stress | Arabidopsis thaliana | Trials on Arabidopsis thaliana showed that inoculation with Bacillus  reference, Enterobacter  reference, and Athrobacter, Pantoea, and Microbacterium  reference isolates from various desert plants showed improved resistance to salt stress and improved growth compared to non-inoculated controls. | YES
9415082 | Pseudomonas | drought tolerance | tomato | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
8760038 | Paenibacillus polymyxa | Desiccation | Arabidopsis | According to the study of  reference, inoculation of Arabidopsis and soybean with Paenibacillus polymyxa CR1 induced the expression of the drought-responsive genes Response to Desiccation 29A RD29A and Response to Desiccation 29B RD29B and improved drought resistance. | YES
9518148 | Enterobacter ludwigii | salt tolerance | rice | Halotolerant endophytic strains viz., Curtobacterium luteum SAK2, Curtobacterium oceanosedimentum SAK1, Bacillus cereus SA1, Enterobacter tabaci SA3, Enterobacter ludwigii SAK5, and Micrococcus yunnanensis SA2 resulted in a significant enhancement in growth and dry matter production of rice by increasing salt tolerance  reference. | YES
7820118 | Streptococcus sciuri | salinity stress | tomato | Our results reveal the beneficial role of Streptococcus sciuri ET101 in protection of photosynthesis and amelioration of salinity stress responses in rice and tomato plants. | YES
7917748 | Bacillus | drought stress | maize | reference.Pseudomonas induces drought tolerance in mung bean  reference and salt tolerance in cotton plants  reference.Bacillus improves drought stress tolerance in maize, promoting better oxidative and water balance  reference. | YES
7118072 | Penicillium brevicompactum | salt stress | tomato | We can, therefore, conclude that the two endophytes Penicillium brevicompactum and Penicillium chrysogenum mitigated salt stress in lettuce and tomato, provoking an efficient gain of carbon through a higher photosynthetic energy production and controlling the negative effect of sodium ions, likely by sequestration in vacuoles. | YES
11371581 | Bacillus subtilis | salinity | wheat | In wheat, PGPR strains such as Arthrobacter protophormiae SA3, Bacillus subtilis LDR2, and Dietzia natronolimnaea STR1 enhance drought and salinity tolerance by modifying the expression of genes and transcription factors related to the ET signaling pathway  reference. | YES
7820118 | Streptococcus sciuri | Salinity | Rice | Streptococcus sciuri Protected Tomato and Rice Plants From Salinity Injury         Plants experiencing salinity stress downregulate and shut down photosynthesis mainly due to stomatal closure  reference;  reference. | YES
8614786 | Pseudomonas azotoformans | water stress | wheat | In line with the inoculation impact of our culture on Valerianella radiata, the exogenous expression of ACC deaminase by drought-tolerant and biofilm-forming Pseudomonas azotoformans FAP5 improved the growth and biochemical attributes of wheat plants raised in soils at different levels of water stress  reference. | YES
9075627 | Pseudomonas putida | salinity stress | canola | Inoculation with ACCD-producing bacterium Pseudomonas putida UW4 has been shown to enhance in growth parameters of canola plants under the inhibitory level of salinity stress  reference. | YES
8001772 | Bacillus amyloliquefaciens | drought | rice | There is evidence that many genera of bacteria can be a PGPB, for example Bacillus amyloliquefaciens, which confers protection in rice cultivation to stress caused by salinity and drought  reference, Kosakonia radicincitans, which affects the number of amino acids, sugar and volatile compounds improving the flavor of the tomato  reference, or even Variovorax paradoxus, which helps reduce fertilization in drought conditions of this same vegetable  reference. | YES
10282843 | Trichoderma longibrachiatum SMF2 | thermotolerance | Lanzhou lily | Discussion                TKs from Trichoderma longibrachiatum SMF2 enhanced tolerance to HS on Lanzhou lily         HS is becoming one of the major limiting factors for food security due to global warming, so it is necessary to take effective measures to improve plant thermotolerance. | YES
9706007 | Planomicrobium chinense | drought tolerance | maize | EPS-producing Planomicrobium chinense and Bacillus cereus showed the ability to improve the sugar and protein content in leaves, and increase the chlorophyll content, chlorophyll fluorescence, and Performance Index PI in maize plants growing under rain-fed conditions, thereby increasing their drought tolerance  reference,  reference. | YES
11172717 | Pseudomonas | drought | banana | Moreover, treating banana plants with a Pseudomonas PGPR strain not only increased their resistance to drought and submergence stress but also activated genes linked to the auxin signaling pathway  reference. | YES
9415082 | Paenibacillus polymyxa | drought tolerance | pepper | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
9706007 | Marinobacter lipolyticus | drought | wheat | inaquosorum and Marinobacter lipolyticus SM19 T on increasing plant resistance to salt and drought stresses by decreasing Na+ uptake and increasing the dry weight of root in wheat. | YES
9213282 | Bacillus pumilus | salt stress | rice | Bacillus pumilus also improves growth performance, chlorophyll and carotenoid content, and antioxidant-mediated defence response in inoculated rice during high salt stress Kumar et al. | YES
9415082 | Bacillus | drought tolerance | pepper | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
8416046 | Pseudomonas oryzihabitans | salt stress | tomato | The present study demonstrated that AXSa06, a Pseudomonas oryzihabitans strain previously isolated from extreme saline ecosystem, able to consume ACC, to produce IAA and siderophores, as well as to solubilize inorganic P Leontidou et al.,  reference, efficiently colonized the rhizosphere of tomato seedlings and promoted plant growth under salt stress. | YES
7917748 | Bacillus | drought tolerance | maize | reference.Pseudomonas induces drought tolerance in mung bean  reference and salt tolerance in cotton plants  reference.Bacillus improves drought stress tolerance in maize, promoting better oxidative and water balance  reference. | YES
9415082 | Pseudomonas | drought-stressed | maize | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
8072474 | Pseudomonas simiae | drought | soybean | Pseudomonas simiae promoted growth and protected soybean plants from damage from drought stress, mainly manifested as changes in the gene expression profiles of drought stress-responsive genes such as DREB2A, EREB, GOLS and P5CS, and secondarily as modulation of phytohormonal signaling altered plant physiology and morphology  reference. | YES
10252715 | Azospirillum lipoferum | drought stress | maize | The inoculation of maize plants with Azospirillum lipoferum improved plant growth by accumulating free amino acids and soluble sugars compared to untreated plants under drought stress conditions  reference. | YES
11284086 | Micrococcus yunnanensis | salinity | sugar beet | Three IAA-producing halotolerant PGPMs isolated from halophytes, Micrococcus yunnanensis, Planococcus rifietoensis, and Variovorax paradoxus, have been shown to provide salinity tolerance in sugar beet  Supplementary Table 1   reference. | YES
8234610 | Pseudomonas putida | high temperature | sorghum | strain AKM-P6 and Pseudomonas putida strain AKM-P7 enhanced the tolerance of sorghum and wheat seedlings to high temperature stress due to the synthesis of high-molecular-weight proteins, and also improved the levels of cellular metabolites  reference, reference. | YES
9415082 | Pseudomonas | drought tolerance | Arabidopsis thaliana | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana  reference, pepper, tomato  reference, reference, wheat  reference and maize  reference plants. | YES
11176432 | Bacillaceae | salt tolerance | Reaumuria | This indicates that inoculation with Bacillaceae has positive effects on Reaumuria soongorica growth and salt tolerance. | YES
11361983 | Rhodotorula | heat | Phalaenopsis aphrodite | Under high temperature stress conditions, the structure of the root endophytic microorganisms community in the roots undergoes significant changes, and the enrichment of beneficial microbial communities such as Enterobacteriaceae bacteria and Rhodotorula fungi helps increase Pro content, stabilize the endophytic environment of Phalaenopsis aphrodite roots, enhance the heat resistance of Phalaenopsis aphrodite, and their increased abundance contributes to the production of negative oxygen ions by Phalaenopsis aphrodite. | YES
6841942 | Bacillus velezensis UCMB5113 | cold | wheat | Previously, we showed that Bacillus velezensis UCMB5113 was able to improve wheat tolerance against heat, cold and drought stress conditions reference, reference, reference. | YES
7933552 | Aspergillus aculeatus | heat | perennial ryegrass | Our results provide an evidence of the protective role of Aspergillus aculeatus in perennial ryegrass response to drought and heat stresses. | YES
10433232 | Piriformospora indica | salt tolerance | barley | The root fungal endophyte Piriformospora indica induced drought tolerance in Chinese cabbage  reference and salt tolerance in barley  reference, by boosting the levels of antioxidants. | YES
11361983 | Rhodotorula | high temperature | Phalaenopsis aphrodite | Under high temperature stress conditions, the structure of the root endophytic microorganisms community in the roots undergoes significant changes, and the enrichment of beneficial microbial communities such as Enterobacteriaceae bacteria and Rhodotorula fungi helps increase Pro content, stabilize the endophytic environment of Phalaenopsis aphrodite roots, enhance the heat resistance of Phalaenopsis aphrodite, and their increased abundance contributes to the production of negative oxygen ions by Phalaenopsis aphrodite. | YES
9393590 | actinobacteria | saline stress | Nicotiana attenuata | Recently, it was shown that the marine actinobacteria Salinispora arenicola could establish a symbiotic relationship with seedlings of the wild-tobacco Nicotiana attenuata under in vitro conditions  reference and relieve saline stress during germination and early growth. | YES
8072474 | Dietzia natronolimnaea | salt stress | wheat | Dietzia natronolimnaea STR1 protected wheat plants from salt stress by stimulating the expression of TaST a salt stress-induced gene, and SOS1 and SOS4 salt-sensitive-pathway-related genes, accompanied with enhanced gene expression of various antioxidant enzymes such as APX, MnSOD, CAT, POD, GPX, and GR  reference. | YES
8714756 | Bacillus cereus | heat stress | soybean | Application of Bacillus cereus SA1 under high-temperature stress enhanced the defense system of soybean plants by increasing superoxide dismutase activity, ascorbic acid peroxidase and glutathione content, and expression of heat shock proteins GmLAX3 and GmAKT2, which have been linked to reduced detoxification of reactive oxygen species, increased potassium gradients, and altered auxin and ABA stimuli, and which are critical for plants under heat stress Khan et al.,  reference. | YES
10381829 | Penicillium resedanum | drought stress | Capsicum annuum | Penicillium resedanum LK6 produces GA and improves pepper Capsicum annuum growth under drought stress  reference. | YES
10855160 | Enterobacter cloacae | salinity stress | maize | reference, reference recently reported that the PGPR strains Bacillus mycoides PM35 and Enterobacter cloacae PM23 improve maize plant growth and survival under salinity stress, reducing ROS production and decreasing membrane injury through the production of various antioxidants, such as ascorbic acid and the redox enzymes ascorbate peroxidase, POD, and SOD. | YES
10090257 | Bacillus | drought stress | wheat | Bacillus also regulates auxin levels to protect wheat from drought stress Barnawal et al. | YES
8398416 | Bacillus subtilis | drought stress | maize | reference studied pre-treatment effects of maize seed with the endophytic strains Corynebacterium hansenii and Bacillus subtilis, which after inoculation improve growth and physiology of maize under drought stress. | YES
10308577 | Pseudomonas argentinensis | saline stress | Brassica juncea | reference For example, Pseudomonas azotoformans and Pseudomonas argentinensis are reported to reduce the saline stress in the Brassica juncea, improve yields, and could be used as a good biofertilizer. | YES
8869415 | Dermacoccus abyssi | Salt Stress | Tomato | Promotion of Tomato Growth by Dermacoccus abyssi MT1.1T under Salt Stress Condition                    2.4.1. | YES
9658302 | Corynebacterium variabile | salt stress | Canola | Halotolerant actinobacteria such as Micrococcus yunnanensis, Corynebacterium variabile, and Arthrobacter nicotianae exhibited ACC deaminase activity that significantly promoted the growth of Canola plants under salt stress  reference. | YES
9712829 | Pseudomonas | salt stress | soybean | Arabidopsis up to 200 mM NaCl  reference, maize up to 150 mM NaCl  reference, wheat up to 200 mM NaCl  reference, cotton 0.35 % NaCl  reference, cucumber 100 mM NaCl  reference, peanut 100 mM NaCl  reference, soybean 100 mM NaCl  reference,  reference, tomato up to 185 mM NaCl  reference, sunflower EC up to 15.9 dS/m  reference, oats and barley EC up to 9.4 dS/m  reference have shown elevated growth under salt stress upon inoculation with Pseudomonas spp. | YES
7358356 | Pseudomonas fluorescens | salinity stress | maize | Pseudomonas fluorescens were isolated from rhizosphere soil of the Saharan region and showed a PGPB property in maize under salinity stress  reference. | YES
8001772 | Bacillus amyloliquefaciens | salinity | rice | There is evidence that many genera of bacteria can be a PGPB, for example Bacillus amyloliquefaciens, which confers protection in rice cultivation to stress caused by salinity and drought  reference, Kosakonia radicincitans, which affects the number of amino acids, sugar and volatile compounds improving the flavor of the tomato  reference, or even Variovorax paradoxus, which helps reduce fertilization in drought conditions of this same vegetable  reference. | YES
7961088 | Bacillus tequilensis | heat stress | soybean | For Bacillus tequilensis SSB07, its plant growth-enhancing effects were further increased under heat stress, by significantly upregulating the endogenous JA and SA contents in the soybean phyllosphere while down-regulating the production of stress-responsive ABA  reference. | YES
9712829 | Pseudomonas | salt stress | Arabidopsis | Arabidopsis up to 200 mM NaCl  reference, maize up to 150 mM NaCl  reference, wheat up to 200 mM NaCl  reference, cotton 0.35 % NaCl  reference, cucumber 100 mM NaCl  reference, peanut 100 mM NaCl  reference, soybean 100 mM NaCl  reference,  reference, tomato up to 185 mM NaCl  reference, sunflower EC up to 15.9 dS/m  reference, oats and barley EC up to 9.4 dS/m  reference have shown elevated growth under salt stress upon inoculation with Pseudomonas spp. | YES
9518148 | Bacillus pumilus | salinity | wheat | NaCl-tolerant PGPR strains Pseudomonas fluorescence, Bacillus pumilus, and Exiguobacterium aurantiacum improved wheat salinity tolerance by modulating antioxidant defense systems  reference. | YES
9570234 | Trichoderma atroviride | drought | maize | Trichoderma atroviride inoculation diminishes drought effects in maize seedlings by inducing antioxidant machinery  reference. | YES
9430913 | Bacillus amyloliquefaciens | drought tolerance | Arabidopsis thaliana | showed that the EPS-encoding gene clusters plays a vital role in the colonization of roots by Bacillus amyloliquefaciens FZB42 and induces systemic drought tolerance in Arabidopsis thaliana  reference. | YES
7641974 | Azospirillum | osmotic stress | maize | reference showed that inoculation of Azospirillum brasilence overexpressing trehalose biosynthesis gene improved leaf and root biomass of maize plants and also imparted osmotic stress tolerance to them. | YES
9600683 | rhizobacteria | heat stress | rice | Several other studies have reported a similar mechanism of heat stress tolerance in host plants mediated by thermotolerant endophytes and rhizobacteria, such as Bacillus amyloliquefaciens in rice  reference, Pseudomonas putida strain AKMP7 in wheat  reference, and Pseudomonas sp. | YES
8891170 | Aspergillus terreus | saline conditions | maize | Under saline conditions, Aspergillus terreus showed a substantial increase in growth, biomass, relative water content, oxidative balance, and photochemical efficiency of rice and maize plants. | YES
10381829 | Penicillium resedanum | drought stress | pepper | Penicillium resedanum LK6 produces GA and improves pepper Capsicum annuum growth under drought stress  reference. | YES
11284086 | Azospirillum brasilense | salinity | Trifolium repens | Similarly, inoculating white clover plant Trifolium repens with Azospirillum brasilense enhanced growth under salinity and reduced Na+ content, enhanced K+ content, and increased K+/Na+ ratio, suggesting that Azospirillum brasilense treatment contributes to ion homeostasis in plants under salinity  reference. | YES
8869449 | Trichoderma afroharzianum | salt-stressed | tomato | The application of Trichoderma afroharzianum strain T22 has been shown to enhance tomato Solanum lycopersicum L. seed germination under biotic stress conditions by alleviating oxidative damage in salt-stressed seedlings  reference. | YES
9919780 | Marinobacter | salt | wheat | The application of Marinobacter lypoliticus and Bacillus subtilis on wheat causes a significant decrease in the effects exerted by salt and drought stress  reference. | YES
