9213282 | Pantoea alhagi | salt | rice | The EPS-producing endophyte Pantoea alhagi NX-11 mediates salt stress-induced damage in rice by upregulating the proline biosynthesis genes pyrroline-5-carboxylate synthase OsP5CS and pyrroline-5-carboxylate reductase OsP5CR, and downregulating the proline catabolism gene pyrroline-5-carboxylate dehydrogenase OsP5CDh. | YES
11371581 | Alcaligenes faecalis | drought | maize | reference found that inoculating maize seeds with EPS-producing bacterial strains Alcaligenes faecalis, Pseudomonas aeruginosa, and Proteus penneri increases soil moisture and relative water contents, shoot and root length, leaf area, and plant biomass under drought conditions. | YES
9885586 | Bradyrhizobium japonicum | salt | Arabidopsis | Results                Bradyrhizobium japonicum IRAT FA3 affects Arabidopsis shoot and root growth under salt stress         Experimental parameters were determined using wild type, Col-0, Arabidopsis seedlings grown on agar plates with and without additional sodium chloride NaCl, salt Supplementary Fig. | YES
8472176 | Rhizobium | salinity | maize | Rhizobium and Pseudomonas lead to lack of Na+ accumulation in maize salinity affected  reference. | YES
8472176 | Rhizobium | salinity | maize | It has been demonstrated that maize inoculated with Rhizobium or Pseudomonas increased selective ion uptake under salinity conditions. | YES
8472176 | Pseudomonas | salinity | maize | It has been demonstrated that maize inoculated with Rhizobium or Pseudomonas increased selective ion uptake under salinity conditions. | YES
8472176 | Brevibacterium iodinum | salinity | Pepper | Pepper inoculated with IAA-producing bacteria Microbacterium oleivorans KNUC7074, Brevibacterium iodinum KNUC7183, and Rhizobium massiliae KNUC7586 increased chlorophyll concentration, as well as leaf water content under 200 mM NaCl salinity  reference. | YES
8472176 | Bacillus pumilus | saline conditions | Rice | Rice inoculated with Pseudomonas pseudoalcaligenes and Bacillus pumilus reduced lipid peroxidation process and SOD under 1.5% saline conditions  reference. | YES
8472176 | Azospirillum brasilense | drought | wheat | Additionally, it has been reported that wheat inoculated with Azospirillum brasilense Sp245 under drought conditions increased yield, mineral uptake and water content in the plant  reference. | YES
8225083 | Alcaligenes faecalis | drought stress | maize | For instance, the activity of antioxidant enzyme superoxide dismutase was higher in maize plants inoculated with Pseudomonas aeruginosa Pa2, whereas peroxidase activity was greater in inoculated Alcaligenes faecalis Af3 plants under drought stress conditions  reference. | YES
10433232 | Funneliformis mosseae | saline conditions | tomato | It was found that the plant biomass, fruit yield, and shoot content of P, K, Cu, Fe, and Zn increased when a tomato plant was inoculated with Funneliformis mosseae under saline conditions  reference. | YES
9309559 | Streptomyces | saline stress | wheat | Siderophore-producing microbes, namely gram-negative bacteria Escherichia coli, secretes secondary metabolites such as siderophores that enhance iron uptake and plant growth performances under iron stress conditions Neilands,  reference, and gram-negative bacterial genus Streptomyces acts as a biofertilizer that enhances the plant nutrients Fe, P, and N, significantly increasing the germination rate, shoot length, and dry weight of wheat plant under saline stress condition Sadeghi et al.,  reference; Upadhyay et al.,  reference. | YES
8394449 | Trichoderma harzianum | water stress | wheat | Trichoderma harzianum T22 has also been shown to have biostimulant properties in wheat, enhancing spike fresh weight and shoot dry weight under normal conditions, while increasing the number of stems, dry weight and spike fresh weight under water stress  reference. | YES
9460784 | rhizobacteria | drought | tomato | During drought, rhizobacteria also increases activities of the antioxidant enzymes in faba bean Vicia faba  reference pea Pisum sativum L. and tomato Solanum lycopersicum L.  reference, reference. | YES
9460784 | rhizobacteria | drought | Pisum sativum | During drought, rhizobacteria also increases activities of the antioxidant enzymes in faba bean Vicia faba  reference pea Pisum sativum L. and tomato Solanum lycopersicum L.  reference, reference. | YES
9460784 | rhizobacteria | drought | pea | During drought, rhizobacteria also increases activities of the antioxidant enzymes in faba bean Vicia faba  reference pea Pisum sativum L. and tomato Solanum lycopersicum L.  reference, reference. | YES
8828500 | Thermomyces | heat stress | cucumber | In plants colonized by Curvularia protuberata that is infected with Curvularia thermal tolerance virus, imposition of heat stress increased the expression levels of genes encoding trehalose phosphatase, betaine aldehyde dehydrogenase, taurine catabolism dioxygenase, and scytalone dehydratase  reference, while an endophytic Thermomyces strain induced the expression of phenylalanine ammonia-lyase in cucumber under heat stress  reference. | YES
8828500 | Pseudomonas | saline conditions | wheat | Under saline conditions, IAA concentrations of 0.22–25.58 μg mL–1, which can be produced by Pseudomonas sp., Rhizobium sp., Enterobacter sp., Pantoea sp., Marinobacterium sp., Acinetobacter sp., and Sinorhizobium sp., were shown to influence germination and seedling growth in wheat  reference. | YES
10149814 | Burkholderia phytofirmans | drought stress | potato | Transcriptome analysis of Burkholderia phytofirmans PsJN colonizing potato under drought stress showed the upregulation of genes related to transcriptional regulation, homeostasis, and the detoxification of ROS  reference.The transcriptome analysis of plant growth-promoting Paenibacillus polymyxa YC0136 showed 286 genes were up-regulated and 223 genes were down-regulated under interaction with tobacco  reference. | YES
7923115 | Pseudomonas fluorescens | drought stress | rice | The application of Pseudomonas fluorescens on banana during thermal shock and rice during drought stress resulted in the significant upregulation of HSP70 and HSP20 genes, respectively  reference, reference. | YES
10691024 | Streptomyces | drought | Sorghum bicolor | This was further exemplified in an inoculation assay, in which the root colonization of the Actinobacteria genus Streptomyces was consistent with increased root growth of Sorghum bicolor under drought  reference. | YES
8230635 | Bacillus | drought | Platycladus orientalis | Foliar application with Bacillus causes an increase in ABA, induces stomatal conductance and increases water content in Platycladus orientalis under drought  reference, reference. | YES
7344409 | Bacillus megaterium | saline stress | Zea mays | Analysis of the gene expression of Pantoea agglomerans and Zea mays roots infected with Bacillus megaterium showed that the PIP2 and ZmPIP1-1 genes were up-regulated under saline stress conditions, helping to increase the values of hydraulic conductance in inoculated plants  reference. | YES
8614786 | Bacillus cereus | water stress | Astragalus caraganae | Likewise, the seed germination efficiency of Astragalus caraganae grown under water stress was increased following the inoculation of drought-tolerant PGPR strains viz., Azospirillum lipoferum, Azotobacter chroococcum, Pseudomonas aeruginosa, and Bacillus cereus  reference. | YES
8614786 | Pseudomonas fluorescens | water deficit | Zea mays | In a similar study, improved root growth and enhanced nutrient use efficiency by Zea mays plants grown in soil inoculated with drought-tolerant Pseudomonas fluorescens S3X or Cupriavidus necator 1C2 under water deficit conditions has been reported  reference. | YES
10534068 | Nocardioides | salinity | wheat | The Nocardioides inoculated wheat plants performed well under saline conditions compared to uninoculated plants and exhibited lower shoot:root S:R ratio 1.52 ± 0.14 for treated plants against 1.84 ± 0.08 for untreated plants at salinity level of 15 dS m−1 and also showed improved biomass at 5 dS m−1 and 10 dS m−1. | YES
8149540 | Bacillus halodenitrificans | salt stress | wheat | SL3 and Bacillus halodenitrificans PU62, the root elongation and dry weight of wheat seedlings under salt stress were increased by more than 90 and 17.4%, respectively, compared with those of uninoculated wheat seedlings Ramadoss et al. | YES
9121094 | Planococcus soli | salt | maize | In this investigation, Bacillus atrophaeus WZYH01 and Planococcus soli WZYH02 were solubilized phosphorus strains, which could help maize overcome nutrient deficiency and hormone imbalance under salt conditions  reference. | YES
9121094 | Azospirillum lipoferum | salt stress | maize | Moreover, PGPR Azospirillum lipoferum and Azotobacter chroococcum increased the K+ level of maize plants under salt stress, maintained the K+/Na+ ratio, and reduced the Na+ level  reference. | YES
9121094 | Azotobacter chroococcum | salt stress | maize | Moreover, PGPR Azospirillum lipoferum and Azotobacter chroococcum increased the K+ level of maize plants under salt stress, maintained the K+/Na+ ratio, and reduced the Na+ level  reference. | YES
9121094 | Bacillus subtilis | salt stress | Arabidopsis thaliana | Furthermore, Bacillus subtilis reduced Na+ uptake by Arabidopsis thaliana roots by downregulating the high-affinity K+ transporter HKT1 under salt stress  reference. | YES
9121094 | Pseudomonas putida | salt-stressed | barley | PGPR P. fluorescence and Pseudomonas putida could downregulate the NCED gene of ABA biosynthesis in salt-stressed barley  reference. | YES
9712829 | Yarrowia lipolytica | saline conditions | maize | An endophytic isolate of the fungus Yarrowia lipolytica selected on the basis of high antioxidant activity has reduced the peroxidase and catalase activity levels of maize in saline conditions compared to noninoculated maize  reference. | YES
8226221 | Azotobacter | salinity stress | maize | Additionally, maize plants treated with an Azotobacter strain have enhanced K absorption and decreased Na content under salinity stress Rojas-Tapias et al.,  reference. | YES
8840115 | Enterobacter cloacae | salinity stress | maize | The shoot 21–36%, root length 28–45%, and height 23–39% of maize plants were significantly increased with the treatment of Enterobacter cloacae PM23 under salinity stress as compared to respective controls  reference. | YES
8840115 | rhizobacteria | salinity stress | maize | Recent findings demonstrated that maize leaf’s radical scavenging capacity DPPH was significantly enhanced by the inoculation of salt-tolerant plant growth promoting rhizobacteria Enterobacter cloacae PM23 under salinity stress  reference. | YES
8840115 | Enterobacter cloacae | salinity stress | maize | In our investigation, Enterobacter cloacae PM23 inoculated plants exhibited a significant increment in maize plants under salinity stress  reference. | YES
8835006 | Actinomycetes | drought | Maize | Maize plants in drought conditions inoculated with Actinomycetes grew better than those that were un-inoculated, and they also showed better survival, dry root and shoot weight, root and shoot length, and chlorophyll content  reference. | YES
7118072 | Piriformospora indica | salinity | tomato | More recently, it was found that the root fungal endophyte Piriformospora indica improved the ecophysiological performance of tomato plants under salinity by regulating Na+/K+ homeostasis and increasing the activity of antioxidant enzymes reference. | YES
9608499 | Bacillus | salt | Wheat | ROS Reduction in Wheat Roots by Bacillus Strains under Salt Conditions         The halophilic strain NMCN1 was observed to highly alleviate ROS production in wheat roots grown under the high salt condition as compared to FZB42. | YES
9575269 | Gigaspora margarita | salt | rice | Inoculation with Acaulospora laevis, and Gigaspora margarita increased rice plant yield by 125% and 143% as compared with the non-inoculated controls, at 75 and 120 mM salt levels, respectively  reference. | YES
9575269 | Acaulospora laevis | salt | rice | Inoculation with Acaulospora laevis, and Gigaspora margarita increased rice plant yield by 125% and 143% as compared with the non-inoculated controls, at 75 and 120 mM salt levels, respectively  reference. | YES
8891170 | Aspergillus terreus | saline conditions | rice | Our current findings indicated that Aspergillus terreus established a more significant symbiotic relationship with maize than rice under saline conditions producing phytohormones, showing the possibility of using endophytic microbe in salt-affected soil. | YES
8071382 | Funneliformis mosseae | salt-stressed | tomato | Colonization with Funneliformis mosseae significantly improved dry matter and leaf area in the salt-stressed tomato plants. | YES
8071382 | Funneliformis mosseae | low temperature | maize | Funneliformis mosseae could enhance chlorophyll concentration of tomato leaves at low temperature, which was in agreement with the results of wheat and maize under cold stress by Paradis et al. | YES
8071382 | Rhizophagus intraradices | salinity | citrus | Similar results were obtained from R. versiforme inoculation during drought  reference and Rhizophagus intraradices inoculation under salt stress salinity  reference, show similar consistent results for leaves and roots of citrus seedlings. | YES
10534068 | Bacillus tequilensis | salinity | wheat | The increased activities of peroxidase POD and catalase CAT in plant growth promoting rhizobacteria PGPR-inoculated wheat plants are in agreement with previous report of Haroon and coworkers Harron et al., 2021, where Bacillus tequilensis inoculated plants showed significant increase in activity of POD and CAT at 100 mM salinity compared to uninoculated control. | YES
10785826 | Azospirillum | salt-stressed | rice | Finally, we showed that rice plant mass improved in Azospirillum brasilense-treated salt-stressed plants compared to salt-stressed 100 and 200 mM NaCl uninoculated plants at seven and fourteen dpt. | YES
10785826 | Azospirillum | salt-stressed | rice | Interestingly, both transporters were also upregulated in expression in the Azospirillum brasilense-treated salt-stressed rice plants, while showing no differential expression in rice roots treated only with salt. | YES
8869415 | Dermacoccus abyssi | salt stress | tomato | The membrane stability index of tomato inoculated with Dermacoccus abyssi MT1.1T was significantly higher than non-inoculated tomato under salt stress  referenceF. | YES
8869415 | Dermacoccus abyssi | salt stress | tomato | The inoculation of Dermacoccus abyssi MT1.1T increased total chlorophyll content in tomato seedlings compared to non-inoculated tomato under salt stress. | YES
8551617 | Stenotrophomonas maltophilia | salt stress | Arachis hypogaea | This is in agreement with  reference, who showed that the application of Stenotrophomonas maltophilia BJ01 led to a decrease in the reactive oxygen levels in peanuts Arachis hypogaea under salt stress conditions. | YES
8149540 | Pseudomonas putida KT2440 | saline conditions | soybean | Under saline conditions, compared to uninoculated plants, inoculation with Pseudomonas putida KT2440 significantly improved seed germination and root and stem length of soybean and corn plants Costa-Gutierrez et al. | YES
6841942 | Pseudomonas fluorescens | drought-stressed | rice | The ability of the PGPR Pseudomonas fluorescens to protect photosynthesis in drought-stressed rice plant has been reported reference. | YES
9634556 | Pantoea dispersa | cold | Wheat | Wheat seedlings inoculated with bacteria such as Pantoea dispersa 1A and Serratia marcescens SRM strains which produce IAA, exhibited considerably better nutrient and yield absorption ability than control when cultivated under cold conditions  reference;  reference. | YES
8398416 | Burkholderia phytofirmans | drought | maize | reference reported improved growth, water availability, as well as photosynthetic activity in maize cultivars under drought after inoculation of endophytic bacterial strains Burkholderia phytofirmans strain PsJN and Enterobacter sp. | YES
10326438 | Pseudomonas | salt stress | tomato | The effect of the ACC deaminase produced by Pseudomonas strains on plants under stress conditions has been demonstrated in several plant species using reverse genetics approaches, especially in canola, cucumber, and tomato under salt stress, and in tomato under flooding stress  reference. | YES
6997531 | Pseudomonas fluorescens | drought | petunia | The development of a high-throughput greenhouse trial identified two pseudomonads, Pyrenophora poae 29G9 and Pseudomonas fluorescens 90F12-2, that increased petunia flower number and plant biomass under drought and low-nutrient conditions. | YES
9706007 | Bacillus licheniformis | heat | Capsicum annuum | Pepper plants treated with EPS-producing Bacillus licheniformis K11 strain showed the presence of six differentially expressed stress proteins and a 1.5-fold increase in the products of specific genes such as vacuolar H+-ATPase VA, dehydrin-like protein Capsicum annuum Cadhn, cytoplasmic small heat shock protein class I sHsp, and Capsicum annuum pathogenesis-related protein 10 CaPR as compared to untreated plants exposed to drought stress  reference. | YES
9885586 | Bacillus amyloliquefaciens | salinity | maize | Under high salinity, Bacillus amyloliquefaciens SQR9 was found to reduce maize ABA content to the no-stress level  reference. | YES
11133442 | Bacillus pumilus | drought | Glycyrrhiza uralensis | reported that inoculation of Bacillus pumilus improved the integrity of chloroplast and mitochondria in cells of Glycyrrhiza uralensis under drought conditions resulting in increased chlorophyll content and photosynthetic activities reference. | YES
8891170 | Aspergillus | salt stress | maize | It is suggested that the Aspergillus terreus-treated plant showed higher K + contents that ultimately prevent membrane degradation in maize and rice plants under salt stress. | YES
8869449 | Trichoderma harzianum | drought | rice | Compared to uninoculated rice genotypes Swarna and Swarna sub-1 under severe drought conditions, the PGPFs Fusarium pallidoroseum strain-10 and Trichoderma harzianum strain-35 inoculated rice genotypes showed higher activity of SOD, POX, and CAT  reference. | YES
9495777 | Pseudomonas azotoformans | drought stress | Triticum aestivum | reference have revealed that the inoculation of Triticum aestivum plants with exopolysaccharides biofilm producing Pseudomonas azotoformans contributed to producing ACC deaminase and IAA, enhancing the root colonization, plant growth attributes, photosynthetic pigment efficiency and physiological attributes, and reduce the activity of antioxidant enzymes for drought stress alleviation. | YES
8467090 | Bacillus | salt stress | Solanum tuberosum | In support of this hypothesis, Bacillus also improved the photosynthetic performance in Solanum tuberosum subjected to salt stress  reference. | YES
11157439 | Bacillus amyloliquefaciens SQR9 | salt stress | Zea mays | Under salt stress, Bacillus amyloliquefaciens SQR9 has demonstrated higher efficiency in photosynthesis and overexpression of the RBCS and RBCL genes in Zea mays plants  reference. | YES
7688926 | Bacillus subtilis | salt | white clover | For example, Bacillus subtilis GB03 greatly decreased the accumulation of Na+ in the shoots and roots of white clover grown under elevated salt conditions and improved the K+/Na+ ratio  reference. | YES
9885586 | Dietzia natronolimnaea | salt stress | wheat | Inoculating wheat crops with Arthrobacter protophormiae and Dietzia natronolimnaea resulted in increased shoot and root weight and length under salt stress  reference. | YES
9706007 | Alcaligenes faecalis | water deficit | Maize | Maize seedlings that were primed with three different EPS-producing strains – Pseudomonas aeruginosa Pa2, Proteus penneri Pp1, and Alcaligenes faecalis AF3 – demonstrated improvement in soil moisture, increase in plant biomass, root and shoot length, and surface area of leaves in maize plants under water deficit stress. | YES
10975020 | Glomus mosseae | drought | soybean | Inoculation of soybean plants with Glomus clarum, Glomus mosseae, and Gigaspora margarita was found to enhance N fixation under drought  reference through nodulation and positive regulation of genes encoding NO3− transporters such as NRT1 under mineral nutrient stresses  reference. | YES
8071382 | Funneliformis | salinity | tomato | The activity of antioxidant enzymes SOD, CAT, POD, and APX increased in Funneliformis mosseae-inoculated tomato plants under salinity except SOD and CAT activity at 100 mM NaCl. | YES
9608499 | Bacillus | Salt | wheat | ROS Reduction in Wheat Roots by Bacillus Strains under Salt Conditions         The halophilic strain NMCN1 was observed to highly alleviate ROS production in wheat roots grown under the high salt condition as compared to FZB42. | YES
8066330 | Ochrobactrum | drought stress | wheat | For example, the inoculation of 1-month old wheat plants with either strain Bacillus safensis W10 or Ochrobactrum pseudogregnonense IP8, lead to higher root and shoot dry weight in six varieties of wheat subjected to drought stress  reference. | YES
8472176 | Pseudomonas chlororaphis | drought | Arabidopsis | It has also been reported that 2R, 3R- butanediol released by Pseudomonas chlororaphis O6 reduces water loss by Arabidopsis due to better control of stomata closure under drought conditions  reference. | YES
9815931 | Funneliformis geosporum | salt stress | wheat | The effectiveness of AMF Acaulospora laevis, Funneliformis geosporum, Funneliformis mosseae, and Cetraspora armeniaca in wheat under salt stress was proven by Farghaly et al. | YES
7641974 | Bacillus drentensis | salinity stress | mung bean | Similarly,  reference concluded that under salinity stress, treatment of mung bean with EPS producing Enterobacter cloacae and Bacillus drentensis enhanced nutrient availability and water uptake in plants by the formation of biofilm in the root zone. | YES
9878403 | Enterobacter cloacae | salinity | maize | Recently,  reference presented that application of salt-resistant Enterobacter cloacae in maize upregulated salinity stress-related genes SOD and APX. | YES
8472176 | Pseudomonas pseudoalcaligenes | saline conditions | Rice | Rice inoculated with Pseudomonas pseudoalcaligenes and Bacillus pumilus reduced lipid peroxidation process and SOD under 1.5% saline conditions  reference. | YES
8891170 | Aspergillus terreus | salt stress | rice | The current findings suggest that the biosynthetic enzymes of the chlorophyll pathway could be more active and functional in rice and maize plants, which were inoculated with Aspergillus terreus against salt stress  reference. | YES
8071382 | Funneliformis mosseae | cold stress | tomato | Funneliformis mosseae could enhance chlorophyll concentration of tomato leaves at low temperature, which was in agreement with the results of wheat and maize under cold stress by Paradis et al. | YES
9706007 | Rhizobium | drought | soybean | Different Rhizobium species such as R. strain R1, Rhizobium tropici R2, R. cellulosilyticum R3, Rhizobium taibaishanense R4, and Ensifer meliloti R5 strains that were isolated from the rhizosphere of Bambara groundnut plants to enhanced seed germination of soybean PAN 1532 R plants when exposed to drought. | YES
9694901 | Bacillus pumilus | salt stress | Onobrychis sativa | Inoculation of Onobrychis sativa with Bacillus pumilus increased the activity of rice catalase and superoxide dismutase in salt stress conditions. | YES
6997531 | Pseudomonas | drought | Pelvetiopsis hybrida | Both Pseudomonas strains did not exhibit host specificity as they stimulated shoot growth of Pelvetiopsis hybrida, Impatiens walleriana, and Viola wittrockiana under both drought and low-nutrient conditions. | YES
8828500 | Pseudomonas chlororaphis | drought | Arabis thaliana | In Arabis thaliana colonized by Pseudomonas chlororaphis, plant defense-related genes were activated and genes involved in drought response signaling ABA and ET were downregulated  reference. | YES
11157439 | Bacillus amyloliquefaciens | salt stress | Zea mays | Under salt stress, Bacillus amyloliquefaciens SQR9 has demonstrated higher efficiency in photosynthesis and overexpression of the RBCS and RBCL genes in Zea mays plants  reference. | YES
9706007 | Alcaligenes faecalis | water deficit | maize | Maize seedlings that were primed with three different EPS-producing strains – Pseudomonas aeruginosa Pa2, Proteus penneri Pp1, and Alcaligenes faecalis AF3 – demonstrated improvement in soil moisture, increase in plant biomass, root and shoot length, and surface area of leaves in maize plants under water deficit stress. | YES
8149540 | Pseudomonas putida KT2440 | saline conditions | corn | Under saline conditions, compared to uninoculated plants, inoculation with Pseudomonas putida KT2440 significantly improved seed germination and root and stem length of soybean and corn plants Costa-Gutierrez et al. | YES
6780275 | Bacillus | Cold Stress | wheat | Effect of Bacterial Isolates on Photosynthetic Potential of Plants Under Cold Stress         The photosynthetic activity and stomatal conductance measured for wheat plants under cold stress and at regular temperature under four bacterial treatments showed that photosynthesis rate was significantly enhanced in plants treated with Bacillus sp. | YES
11284086 | Alcaligenes faecalis | salinity stress | Arabidopsis | Notably, volatile compounds produced by rhizobacteria Alcaligenes faecalis JBCS129 have been shown to upregulate expression of Arabidopsis SOS1, HKT1, NHX1, and AVP1 under salt stress, assisting the plant in maintaining ion homeostasis during salinity stress  reference. | YES
7550623 | Pseudomonas chlororaphis | salt | wheat | Importantly, all Pseudomonas chlororaphis derivatives enabled the salt inhibited wheat varieties studied to maintain above ground productivity in saline conditions. | YES
6997531 | Pyrenophora poae | drought | petunia | The development of a high-throughput greenhouse trial identified two pseudomonads, Pyrenophora poae 29G9 and Pseudomonas fluorescens 90F12-2, that increased petunia flower number and plant biomass under drought and low-nutrient conditions. | YES
8472176 | Rhizobium massiliae | salinity | Pepper | Pepper inoculated with IAA-producing bacteria Microbacterium oleivorans KNUC7074, Brevibacterium iodinum KNUC7183, and Rhizobium massiliae KNUC7586 increased chlorophyll concentration, as well as leaf water content under 200 mM NaCl salinity  reference. | YES
8066330 | Bacillus | drought | wheat | Inoculation of auxin-producing rhizobacteria of genus Bacillus, Enterobacter, Moraxella and Pseudomonas lead to significant improvement of shoot length, spike length and grain weight in wheat under drought conditions at 10% field capacity. | YES
9266936 | Bacillus megaterium | salt stress | maize | The gene expression analysis of maize Zea mays roots inoculated with Bacillus megaterium and Pantoea agglomerans revealed that the upregulation of ZmPIP2 and ZmPIP1-1 resulted in increased water uptake under salt stress conditions  reference. | YES
9205400 | Piriformospora indica | salinity stress | barley | Improvement of ascorbic acid levels and antioxidant enzyme activity were observed in barley plants inoculated with Piriformospora indica under salinity stress  reference. | YES
8307984 | Glomus mosseae | salinity stress | peanut | Glomus mosseae inoculation significantly increased leaf chlorophyll content in peanut plants under salinity stress  reference. | YES
7536804 | Pseudomonas vancouverensis | cold | tomato | Inoculation of the tomato plants subjected to low temperatures with P. frederiksbergensis OS261 and Pseudomonas vancouverensis OB155 increased the expression of antioxidant activity and cold acclimation genes in leaf tissues  reference. | YES
10308577 | Pseudomonas migulae | salt stress | tomato | reference In addition to promoting tomato plant development in the absence of stress conditions, the endophytes Phyllobacterium brassicacearum exhibit YsS6 and Pseudomonas migulae 8R6, both of which display ACC deaminase activity, and also caused biomass accumulation to be considerably colder, drier, and higher in chlorophyll and more blooms and shoots in tomato vegetation grown under treated under salt stress conditions. | YES
8869415 | Dermacoccus abyssi | salt stress | tomato | For total chlorophyll content, Dermacoccus abyssi MT1.1T increased total chlorophyll content in inoculated tomato compared to non-inoculated tomato under salt stress  referenceC. | YES
10484105 | Rhizobium | salt stress | mung bean | Earlier studies have reported that Rhizobium confers defence, enhances nodule number and promotes growth biomarkers in mung bean and Vicia faba  reference;  reference under salt stress. | YES
11036750 | Azospirillum brasilense | drought stress | wheat | Significant effects on important physiological processes and enzymatic activity are observed in wheat when biochar, t-ZR, and Azospirillum brasilense are applied, particularly when drought stress is present  reference. | YES
8840115 | Enterobacter cloacae | salinity stress | maize | While total leaf surface area 21–29% of maize plants was significantly increased with inoculation of Enterobacter cloacae PM23 under salinity stress as compared to their un-inoculated controls  reference. | YES
8082249 | Trichoderma asperellum | Drought-stressed | sugarcane | Drought-stressed sugarcane plants inoculated with Trichoderma asperellum changed the crop nutrition and chlorophyll and carotenoid concentrations, resulting in increased photosynthesis rate, stomatal conductance, and water use efficiency compared to the non-inoculated plants. | YES
8840115 | Enterobacter cloacae | salt-stressed | maize | Furthermore, compared to non-inoculated salt-stressed plants, Enterobacter cloacae PM23 inoculated salinity-stressed maize plants showed significantly greater expression levels of antioxidant genes  reference. | YES
8614786 | Pseudomonas putida | drought | soybean | Additionally, growth, nodulation, physiological traits and water tolerance efficiency of soybean plants were enhanced when inoculated with auxin and gibberellin-secreting and drought tolerating rhizobacterium Pseudomonas putida H-2–3 as reported by Sang-Mo et al. | YES
11284086 | rhizobacteria | salinity stress | Arabidopsis | Notably, volatile compounds produced by rhizobacteria Alcaligenes faecalis JBCS129 have been shown to upregulate expression of Arabidopsis SOS1, HKT1, NHX1, and AVP1 under salt stress, assisting the plant in maintaining ion homeostasis during salinity stress  reference. | YES
10374332 | Pseudomonas putida | heat stress | wheat | In wheat, Pseudomonas putida AKMP7 has enhanced the shoot and root length, dry biomass, tillers number, grain formation, and decreased membrane injury and antioxidant enzyme activities such as SOD, APX, and CAT under heat stress conditions  reference. | YES
9266936 | Bacillus megaterium | salt stress | Zea mays | The gene expression analysis of maize Zea mays roots inoculated with Bacillus megaterium and Pantoea agglomerans revealed that the upregulation of ZmPIP2 and ZmPIP1-1 resulted in increased water uptake under salt stress conditions  reference. | YES
9213282 | Pantoea alhagi | salt stress | rice | The endophyte Pantoea alhagi NX-11 secretes EPS enhancing rice shoot and root growth, fresh weight, and chlorophyll-content under salt stress by improving K+/Na+ ratio and osmotic balance and by reducing the salt-induced membrane damage Sun et al. | YES
10383602 | Bacillus firmus | salt-stressed | soybean | For instance, Bacillus firmus SW5 inoculation significantly boosted the transpiration rate, net photosynthesis rate, and stomatal conductance of soybean plants under control and salt-stressed conditions  reference. | YES
8066330 | Ochrobactrum | drought | wheat | In addition, when applied on wheat seeds, strains Bacillus safensis W10 or Ochrobactrum pseudogregnonense, IP8 improved the activity of antioxidative enzymes and triggered the accumulation of non-enzymatic antioxidants under drought conditions  reference. | YES
9598349 | Bacillus | salt stress | Capsicum annuum | Moreover, siderophore production by Bacillus converts unavailable forms of iron Fe into available forms and improves the root length, plant height, and stem diameter of the Capsicum annuum under salt stress  reference. | YES
9706007 | Bacillus aryabhattai | saline stress | rice | Inoculation of Bacillus tequilensis and Bacillus aryabhattai strains increased photosynthesis, transpiration, and stomatal conductance of the plant leading to high yield under saline stress in rice crop  reference. | YES
7564600 | Talaromyces purpureogenus | drought stress | rice | Under drought stress, FN22 Chaetomium pilosum increased the shoot FW of rice 216.05%, and FN5 Talaromyces purpureogenus increased the shoot and root FW to the greatest degree by 280.21% and 158.75%, respectively. | YES
11361983 | Bacillus | high temperature | Phalaenopsis aphrodite | Bacillus significantly enriches under high temperature conditions, helping to maintain the internal microecological stability of the root of Phalaenopsis aphrodite  reference. | YES
9885586 | Bacillus amyloliquefaciens SQR9 | salinity | maize | Under high salinity, Bacillus amyloliquefaciens SQR9 was found to reduce maize ABA content to the no-stress level  reference. | YES
9460784 | rhizobacteria | drought | faba bean | During drought, rhizobacteria also increases activities of the antioxidant enzymes in faba bean Vicia faba  reference pea Pisum sativum L. and tomato Solanum lycopersicum L.  reference, reference. | YES
10381829 | Burkholderia phytofirmans | drought stress | maize | reference observed that Burkholderia phytofirmans PsJN increases maize biomass, leaf area, and RWC under drought stress while regulating cellular homeostasis and ROS detoxification at the transcription level  reference. | YES
9885586 | Arthrobacter protophormiae | salt stress | wheat | Inoculating wheat crops with Arthrobacter protophormiae and Dietzia natronolimnaea resulted in increased shoot and root weight and length under salt stress  reference. | YES
7344409 | Achromobacter piechaudii | salinity | Solanum lycopersicum | Achromobacter piechaudii, when inoculated in Solanum lycopersicum, exposed to high salinity conditions, increases the acquisition of P and K and improves efficiency in the use of water  reference. | YES
10145286 | Aspergillus aculeatus | salinity stress | perennial ryegrass | A growth-promoting fungus, Aspergillus aculeatus, increases salt-stress tolerance, metabolite activities, and fodder quality in perennial ryegrass  reference, while Trichoderma harzianum reduces salt stress in cucumber  reference, and Piriformospora indica reduces salinity stress in Medicago truncatula  reference. | YES
10823023 | Pseudomonas simiae | drought stress | Glycine max | MR D17 and Bacillus cereus NA D17, Glycine max L. Merrill treated with Pseudomonas simiae, and Triticum aestivum inoculated with Dietzia natronolimnaea and Bacillus subtilis LDR2 all showed substantial increases in dry weight in response to drought stress  reference;  reference;  reference. | YES
9706007 | Rhizobium tropici | drought | soybean | Different Rhizobium species such as R. strain R1, Rhizobium tropici R2, R. cellulosilyticum R3, Rhizobium taibaishanense R4, and Ensifer meliloti R5 strains that were isolated from the rhizosphere of Bambara groundnut plants to enhanced seed germination of soybean PAN 1532 R plants when exposed to drought. | YES
