6930159 | Pseudomonas | salinity | Arthrocnemum | The diazotrophic salt-tolerant bacterial strains of Klebsiella, Agrobacterium, Pseudomonas, and Ochrobactrum isolated from the roots of a halophytic plant, Arthrocnemum indicum showed salinity tolerance ranging from 4 to 8% NaCl, and improved the productivity of peanut in saline as well as in control conditions -REF-. | NO
6930159 | Arthrobacter | saline conditions | Suaeda fruticosa | -REF- also reported that ACC-deaminase activity in halolerant bacterial genera of Arthrobacter, Bacillus, Brevibacterium, Gracilibacillus, Virgibacillus, Salinicoccus, and Pseudomonas, Exiguobacterium isolated from the rhizosphere and phytoplane of Suaeda fruticosa L. Forssk stimulated growth of maize under saline conditions. | NO
8082249 | Trichoderma asperellum | drought | sugarcane | To test these hypotheses, our study evaluated the acquisition of nutrients, the concentration of photosynthetic pigments, gas exchange parameters, antioxidant metabolism, and root growth and stalk yield in sugarcane plants submitted to drought stress under application of the Trichoderma asperellum inoculant. | NO
10785826 | Azospirillum | salt-stressed | rice | We performed the following comparisons: 1 DEGs identified in salt-stressed rice vs. DEGs identified in Azospirillum brasilense-treated salt-stressed rice, and 2 DEGs identified in Azospirillum brasilense-treated rice vs. DEGs identified in Azospirillum brasilense-treated salt-stressed rice. | NO
9815931 | Glomus mosseae | salinity | Cucumis sativus | -REF- investigated the effects of AMF species, viz., Glomus etunicatum, Glomus intraradices, and Glomus mosseae able to mitigate the salinity effects on growth and yield of Cucumis sativus L. Another report on AMF species Claroideoglomus etunicatum formerly Glomus etunicatum, Funneliformis mosseae, and Rhizophagus irregularis had proven salinity mitigation ability in genotypes of wheat -REF-. | NO
10381829 | Trichoderma longibrachiatum | drought | Pinus massoniana | Based on the aforementioned findings, it was hypothesized that the isolated Trichoderma longibrachiatum strain would enhance the drought tolerance and growth of Pinus massoniana seedlings. | NO
11280422 | Metarhizium | water stress | maize | We hypothesized that water stress and feeding by BCW will alter the expression of plant defense genes for pathways associated with defense against biotic and abiotic stress, and subsequently, there will be differential phytohormone content in Metarhizium robertsii-colonized and non-colonized maize. | NO
10573068 | Verticillium | salt | dahlia | The GbRLK promoter was fused to the β-glucuronidase GUS gene and histochemical staining indicated induction of GUS levels upon exposure to ABA, PEG, salt, and Verticillium dahlia infection. | NO
7845453 | Bacillus | drought | Tripogonella spicata | Furthermore, -REF- showed that Enterobacter sp., Bacillus sp., and Rhizobium sp., isolated from Tripogonella spicata, were also able to improve some plant growth and gas exchange parameters in sorghum growing under drought conditions -REF-, -REF-. | NO
10785826 | Azospirillum brasilense | salt | rice | We also examined how their expression was regulated in rice roots upon Azospirillum brasilense treatment Azospirillum brasilense only and Azospirillum brasilense + salt -REF-. | NO
8869415 | actinobacterium | salt | tomato | In this study, salt tolerant deep-sea actinobacterium, Dermacoccus abyssi MT1.1T was investigated plant growth promotion and salt stress mitigation in tomato seedlings. | NO
7704454 | Alternaria brassicicola | salt | Bernardia cinerea | We observed that plants pre-treated with salt, despite accumulating more SA after fungal infection, are more susceptible against both the hemibiotrophic bacterium Pto DC3000 and the necrotrophic fungi Bernardia cinerea and Alternaria brassicicola -REF-, making SA an unlikely cause for this phenotype. | NO
8082249 | Trichoderma asperellum | drought | sugarcane | The treatments consisted of sugarcane seedlings inoculated with water control treatment or with Trichoderma asperellum isolates-GF 332 and grown under conditions of adequate water availability field capacity and moderate drought stress 50% available water capacity AWC. | NO
9142908 | Trichoderma longibrachiatum | salinity | Zea | Here, single, dual-inoculated Trichoderma longibrachiatum MF, AM fungal community or Glomus sp., and non-inoculated maize Zea may L. were subjected to different salinity levels 0, 75, 150, and 225 mM NaCl to test the synergistic effects of dual inoculants on maize plants in different salt stress conditions. | NO
9961515 | Cladosporium fulvum | drought | Tomato | Therefore, we analyzed and compared the transcriptomic responses of resistant and susceptible genotypes to seven biotic stresses Cladosporium fulvum, Phytophthora infestans, Pseudomonas syringae, Ralstonia solanacearum, Sclerotinia sclerotiorum, Tomato spotted wilt virus TSWV and Tuta absoluta and five abiotic stresses drought, salinity, low temperatures, and oxidative stress to identify genes involved in response to multiple stressors. | NO
9393590 | Bacillus atrophaeus | Salt | Suaeda mollis | Some examples of HAS species that confer resistance to salt stress in plants are the halophilic bacteria Stenotrophomonas rhizophila, which inhabits the halophyte Lygeum spartum that is native to the desert environments of Algeria; Bacillus atrophaeus, which is an endophyte of the halophytes Suaeda mollis and Salsola tetrandra that are native to Algeria Salt Lakes; Jejubacter calystegiae, which is found in the halophyte Calystegia soldanella that is found on sandy beaches in South Korea; and many fungus-like microorganisms like Neocamarosporium chichastianum, N. goegapense, and Periconia macropinosa, which has been isolated from the desert halophyte Seidlitzia osmarinus collected at Hoz-e Soltan Salt Lake in Iran -REF-; -REF-; -REF-; -REF-. | NO
8426455 | Fusobacteria | drought | rice | Such strategies may include: 1 the discovery and inoculation of plant growth-promoting microbes into agricultural fields, such as the phyla Actinobacteria and Fusobacteria, the genus Streptomyces; 2 the manipulation of crop genetic pathways that regulate microbiota homeostasis, such as the genes that regulate roots exuding complex carbon compounds, could lead to a more beneficial and drought-resilient microbiota, which could, in turn, improve the performance of natural ecosystems and crops; 3 the closer interconnections of drought-negative responsive taxa used as an important microbial trait to screen excellent drought-tolerant rice; 4 the management of soil microbiota through agricultural practices that promote plant drought tolerance. | NO
7923115 | Bacillus | drought | rice | The objective of this study was to first investigate the effect of applying foliar to three epiphytic phyllosphere bacteria from genus Bacillus on stress-related physicochemical and biochemical modification, and gene expression in rice leaves under moderate physical drought stress during the flowering stage. | NO
9712829 | Paenibacillus yonginensis | salt | Panax ginseng | While most studies propose that the observed ABA reduction in plants upon microbial inoculation is responsible for restoration of the osmotic balance under salt stress, Bacillus licheniformis SA03 -REF-, Paenibacillus yonginensis DCY84T -REF- and Bacillus mesonae H20-5 -REF- increased the ABA contents in Chrysanthemum, Panax ginseng and tomato under saline conditions, respectively. | NO
11280422 | Metarhizium robertsii | water stress | maize | We conducted a greenhouse experiment in which we imposed stress from deficit and excess soil moisture and feeding by larval black cutworm BCW, Agrotis ipsilon, to maize plants that were either inoculated or not inoculated with Metarhizium robertsii Mr. We evaluated plant growth and defense indicators to determine the effects of the interaction between Mr, maize, BCW feeding, and water stress. | NO
6930159 | Virgibacillus | saline conditions | Suaeda fruticosa | -REF- also reported that ACC-deaminase activity in halolerant bacterial genera of Arthrobacter, Bacillus, Brevibacterium, Gracilibacillus, Virgibacillus, Salinicoccus, and Pseudomonas, Exiguobacterium isolated from the rhizosphere and phytoplane of Suaeda fruticosa L. Forssk stimulated growth of maize under saline conditions. | NO
10578444 | Verticillium dahliae | drought | rice | For example, CNGCs have been implicated in clubroot resistance, sunflower genotype resistance to Verticillium dahliae, and rice responses to bacterial pathogens and drought stress -REF-. | NO
10820157 | Rhizophagus irregularis | salt | poplar | To verify the effect of AMF on salt tolerance in the leaves and roots of poplar, we inoculated 84K poplar with AMF Rhizophagus irregularis in a pot designed to detect AMF colonization and changes in the physiological indexes of the plant plant growth quality, nutrient content, antioxidant defense, osmotic balance, and photosynthetic physiology. | NO
8952307 | Pseudomonas syringae DC3000 | heat | broccoli | In order to get an idea of the transcriptional regulations of BoPROPEPs under stress, we explored the expression changes of BoPROPEP1 to BoPROPEP4 in 11-day-old broccoli leaves and roots in response to NaCl 100 mM, heat 37 °C, ABA 5 µM, SA 2 mM and Pseudomonas syringae DC3000 OD600 = 0.02 treatments. | NO
11104533 | Fusarium falciforme | salinity | tomato | Four fungal endophytes Cephalotrichum cylindricum, Fusarium equiseti, Fusarium falciforme and Aspergilus puniceus were tested under greenhouse conditions for their ability to induce salinity tolerance in tomato seedlings. | NO
8815908 | Pseudomonas | drought | vigna radiata | In the present study, five strains of Pseudomonas were isolated and characterized that were later explored for their capabilities as plant growth promoters in vigna radiata under drought stress. | NO
7411952 | Penicillium chrysogenum | Salt | Acer negundo | Screening of Penicillium chrysogenum for Tomato Salt Tolerance Tomato plants colonized by the Penicillium chrysogenum endophyte were isolated from box elder Acer negundo CC2 growing in Clarke County under salt stress of 568 PPT TDS -REF-. | NO
7704454 | Botrytis cinerea | salt | Arabidopsis | For instance, tomato and Arabidopsis grown under high salinity conditions displayed an increased susceptibility to infection with obligate biotrophic oomycete Phytophthora spp -REF-; -REF-, whereas tomato resistance toward infection with the necrotrophic fungus Botrytis cinerea was not affected under salt stress -REF-. | NO
9142908 | Trichoderma longibrachiatum | salinity | maize | Here, single, dual-inoculated Trichoderma longibrachiatum MF, AM fungal community or Glomus sp., and non-inoculated maize Zea may L. were subjected to different salinity levels 0, 75, 150, and 225 mM NaCl to test the synergistic effects of dual inoculants on maize plants in different salt stress conditions. | NO
10383602 | Bacillus subtilis | drought | Triticum aestivum | We investigated the effect of pre-sowing seed treatment with endophytic Bacillus subtilis 10-4 Bacillus subtilis on spring and winter wheat Triticum aestivum L.; cultivars Ekada-70 Ek and Scepter Sc, respectively growth and tolerance under 1–24 h of drought stress, modulated by 12% polyethylene glycol 6000 PEG. | NO
10745732 | endophytic bacterium | drought | Triticum aestivum | A comparative analysis was conducted to evaluate the effects of seed priming with endophytic bacterium Bacillus subtilis 10-4 BS on the hormonal system and cell wall tolerance lipid peroxidation LPO, electrolyte leakage EL, and root lignin deposition of two Triticum aestivum L. wheat varieties with contrasting drought sensitivities Ekada 70—drought-tolerant DT; Salavat Yulaev—drought-sensitive DS under normal conditions and 12% polyethylene glycol-6000 PEG-induced osmotic stress. | NO
10516563 | Microbacterium | salt | wild rice | Among them six different genera Bacillus, Microbacterium, Achromobacter, Paraburkholderia, Aeromonas, Pseudomonas were isolated from commercial rice and seven different genera Bacillus, Aeromonas, Achromobacter, Microbacterium, Staphylococcus, Oerskovia, Cellulomonas from wild rice from both control unpaired and paired conditions under 0mM and 100mM salt stress. | NO
10853390 | Sinorhizobium meliloti | drought | Lotus | Most recently, it has been demonstrated that changes in nitrogenase activity as well as in global gene expression have occurred not only in nodules from Medicago truncatula and Lotus japonicum in response to drought, but also in their symbiotic partners Sinorhizobium meliloti and Mesorhizobium loti, which adjust their gene expression in response to water shortage -REF-. | NO
10748378 | rhizobium | drought | peanut | Although rhizobium bacteria colonizing legume e.g., peanut roots can use nitrogen accumulation in nodules to enhance plant tolerance to drought -REF-, their N fixation is depressed by drought -REF-. | NO
10381829 | Burkholderia | drought | Pinus massoniana | Soil nutrient contents, activities of sucrase, phosphatase, and urease as well as the relative abundances of the dominant genera Burkholderia, Rhodanobacter, and Trichoderma were elevated in the rhizosphere soil of Pinus massoniana inoculated with Trichoderma longibrachiatum under drought stress. | NO
11476557 | Botrytis cinerea | water stress | grapevine | The analysis of two genotypes, drought-sensitive Chardonnay CHR and drought-tolerant Meski MSK, indicated that the oxidative degradation of PAs is involved not only in the tolerance of grapevine to water stress, but also in the immune response to Botrytis cinerea -REF-. | NO
9875070 | Phytophthora infestans | heat | tomato | Besides protein-coding genes, a large number of non-coding RNAs ncRNAs have been recently identified under various stress conditions in tomato, such as 70 miRNAs induced by Phytophthora infestans infection, 790 miRNAs in pollen under heat stress conditions, and 23 lncRNAs induced after inoculated with Ralstonia solanacearum -REF-; -REF-; -REF-. | NO
10101020 | Kushneria konosiri | salt | rice | Combined with high-throughput sequencing data, the strains with higher abundance in the phyllosphere and rhizosphere were selected to verify the growth-promoting function of rice seeds under salt stress, including Kushneria konosiri 1-1 in the phyllosphere and Bacillus marisflavi 23-1 in the rhizosphere Fig. | NO
10516563 | Pseudomonas | salt | rice | Among them six different genera Bacillus, Microbacterium, Achromobacter, Paraburkholderia, Aeromonas, Pseudomonas were isolated from commercial rice and seven different genera Bacillus, Aeromonas, Achromobacter, Microbacterium, Staphylococcus, Oerskovia, Cellulomonas from wild rice from both control unpaired and paired conditions under 0mM and 100mM salt stress. | NO
11233480 | Foveavirus | water stress | Grapevine | For example, Foveavirus RNA virus Grapevine rupestris stem pitting associated virus GRSPaV infected grapevine had altered profile of miRNA involved in water stress compared to virus free plants Pantaleo et al. | NO
10326438 | Pseudomonas mandelii | salt | pea | However, the authors showed that there was no such accumulation in pea plants inoculated with Pseudomonas mandelii IB-Ki14, which led them to suggest that these salt stress-alleviating effects may be ABA-independent -REF-. | NO
10516563 | Aeromonas | salt | rice | Among them six different genera Bacillus, Microbacterium, Achromobacter, Paraburkholderia, Aeromonas, Pseudomonas were isolated from commercial rice and seven different genera Bacillus, Aeromonas, Achromobacter, Microbacterium, Staphylococcus, Oerskovia, Cellulomonas from wild rice from both control unpaired and paired conditions under 0mM and 100mM salt stress. | NO
10986097 | Spirulina platensis | salinity | Chlorella vulgaris | Biostimulants, especially those sourced from algal origins, reinforce plant robustness against abiotic challenges such as salinity -REF- and drought -REF- by Nostoc muscorum and Chlorella vulgaris extracts -REF-, -REF- while Spirulina platensis act as plant biostimulants due to its rich nutrient profile and stress-mitigating properties -REF-, -REF-. | NO
9306861 | Paraboeremia putaminum | drought | Astragalus mongholicus | Inoculation with dark septate endophytes DSE Acrocalymma vagum, Paraboeremia putaminum and Trichoderma viride on Astragalus mongholicus grown in the non‐sterile soil was exposed to drought. | NO
9686006 | Rhizobium leguminosarum | drought | wheat | This work analyzed the mechanisms involved in drought stress alleviation exerted by Rhizobium leguminosarum strains in wheat plants under water shortage conditions. | NO
10381829 | Trichoderma | drought | Pinus massoniana | In our previous research, four endophytic Trichoderma strains were isolated from Pinus massoniana, and their drought tolerance was evaluated -REF-. | NO
7933552 | Aspergillus aculeatus | drought | Perennial Ryegrass | Membrane Lipid Peroxidation and Antioxidant Enzyme Activity of Perennial Ryegrass To explore the protective mechanism of Aspergillus aculeatus on cell membrane under drought and heat stress, the leaf EL, MDA, and H2O2 levels were measured. | NO
9961515 | Pseudomonas syringae | salinity | Tomato | Therefore, we analyzed and compared the transcriptomic responses of resistant and susceptible genotypes to seven biotic stresses Cladosporium fulvum, Phytophthora infestans, Pseudomonas syringae, Ralstonia solanacearum, Sclerotinia sclerotiorum, Tomato spotted wilt virus TSWV and Tuta absoluta and five abiotic stresses drought, salinity, low temperatures, and oxidative stress to identify genes involved in response to multiple stressors. | NO
10516563 | Pseudomonas | salt | wild rice | Among them six different genera Bacillus, Microbacterium, Achromobacter, Paraburkholderia, Aeromonas, Pseudomonas were isolated from commercial rice and seven different genera Bacillus, Aeromonas, Achromobacter, Microbacterium, Staphylococcus, Oerskovia, Cellulomonas from wild rice from both control unpaired and paired conditions under 0mM and 100mM salt stress. | NO
8228783 | Alternaria solani | salinity | dahlia | In this study, two detrimental pathogens, Verticillium dahlia cause potato early drying and Alternaria solani causal agent of early blight were studied for their interaction with salinity. | NO
10573068 | Botrytis cinerea | salt | Arabidopsis thaliana | In Arabidopsis thaliana, overexpression of lectin-like protein kinase 1 AtLPK1 results in enhanced resistance to infection by the necrotrophic fungus Botrytis cinerea as well as improved seed germination and cotyledon greening under high salt stress, indicating that it is vital for both biotic and abiotic stress responses -REF-. | NO
9923114 | Phytophthora infestans | drought | tomato | Also, insertion of gene MYB49 lead to increased POD, SOD activity, chlorophyll content offering better resistance to drought, salinity and pathogen Phytophthora infestans in tomato -REF-. | NO
8875824 | Phytophthora cinnamomi | salt | cork oak | Candidate stress-related genes were selected from the analysis of publicly available expression datasets obtained for cork oak tissues in response to abiotic drought, heat and cold, salt and biotic stress Phytophthora cinnamomi infection. | NO
10884199 | Curtobacterium citreum | drought | maize | The current study investigated the potential of two bacterial strains; Bacillus subtilis SRJ4 Accession # MT367716 and Curtobacterium citreum MJ1 Accession # MT367717 to alleviate the drought related stress of different levels on maize plants. | NO
6987256 | Pantoea alhagi | salt | rice | To investigate the ability of the PGPB Pantoea alhagi NX-11 to promote and enhance salt tolerance in rice seedlings, we conducted hydroponic experiments in which 100 mM NaCl was added to simulate salt stress. | NO
9142908 | Glomus | salinity | Zea | Here, single, dual-inoculated Trichoderma longibrachiatum MF, AM fungal community or Glomus sp., and non-inoculated maize Zea may L. were subjected to different salinity levels 0, 75, 150, and 225 mM NaCl to test the synergistic effects of dual inoculants on maize plants in different salt stress conditions. | NO
11359853 | Funneliformis mosseae | drought | tomato | Discussion In our previous work, by comparing the effects of seven mycorrhizal species Rhizophagus irregularis, Funneliformis mosseae, Funneliformis geosporum, Funneliformis verruculosum, Funneliformis coronatum, Septoglomus deserticola, Septoglomus constrictum, we found that Septoglomus constrictum effectively enhanced tomato tolerance to drought and heat stress -REF-. | NO
9268828 | Bacillus safensis | salinity | Maize | Effects of Bacillus safensis PM22 on Maize Plant Growth under Salt Stress Maize plants under various salinity conditions were used to assess the effectiveness of Bacillus safensis PM22 in reducing the effects of salt stress on plant growth. | NO
9518148 | Priestia aryabhattai | salinity | wheat | The aim of the current study was to address the objectives: i isolation of endophytes from tissue of wheat crops; ii evaluation of abiotic salinity, drought, heavy metal stress tolerance, antagonistic potential against fungal pathogens, and extracellular enzymes production by endophytic isolates; iii assessment of essential PGP metabolite production including indole-3-acetic acid IAA, siderophores, NH3, HCN and ACC deaminase, and mineral P, K and Zn solubilization by endophytes; iv identification using 16S rRNA of endophytic strain BPR-9 and assessment of synthesis of PGP substances under saline conditions; v evaluation of inoculation impact of Priestia aryabhattai strain BPR-9 on germination, length and vigor indices of Triticum aestivum L. seedlings; and vi determination of chlorophyll a and b, carotenoids, relative leaf water content RLWC, electrolyte leakage EL and antioxidant enzymes in salt-treated and Priestia aryabhattai strain BPR-9-inoculated wheat seedlings. | NO
8184954 | Gammaproteobacteria | drought | wheat | Previous studies of the wheat microbiome under drought stress have not observed the marked depletion in Gammaproteobacteria observed across wheat lines in this study. | NO
8840115 | Enterobacter cloacae | salinity | maize | In our research, rhizospheric bacteria Enterobacter cloacae PM23 was investigated regarding salinity tolerance, plant growth-promoting PGP activities, and its ability to alleviate salt stress in maize plants. | NO
8001772 | Kosakonia radicincitans | drought | tomato | There is evidence that many genera of bacteria can be a PGPB, for example Bacillus amyloliquefaciens, which confers protection in rice cultivation to stress caused by salinity and drought -REF-, Kosakonia radicincitans, which affects the number of amino acids, sugar and volatile compounds improving the flavor of the tomato -REF-, or even Variovorax paradoxus, which helps reduce fertilization in drought conditions of this same vegetable -REF-. | NO
7564600 | Firmicutes | drought | rice | This could be in part due to the aerobic and drought adaptation characteristics of the upland rice roots; the environment may favor the growth and function of multiple monoderm or gram positive anaerobic bacteria, for instance, those of the Firmicutes phylum, which are more tolerant to desiccation than are diderms, due to the thicker cell walls of the former and the ability of some monoderms to sporulate -REF-, -REF-. | NO
10326438 | Pseudomonas putida | salinity | soybean | Another team investigated the effects of high salinity in soybean and maize in three mutants of Pseudomonas putida KT2440. | NO
8076752 | Trichoderma | drought-stressed | rice | Hence, in the present study, we compared transcriptomic alterations in drought-stressed Trichoderma harzianum-inoculated rice plants using next-generation sequencing techniques. | NO
11280422 | Metarhizium robertsii | water stress | maize | In this study, we report the results of a greenhouse experiment to examine the interactions of endophytic colonization by Metarhizium robertsii, feeding by larval black cutworm BCW, Agrotis ipsilon Hufnagel O. Lepidoptera: F. Noctuidae, an economically important early-season pest of maize -REF-, and deficit, adequate, and excess soil moisture levels on the response of maize Zea mays L.. We hypothesized that maize subjected to water stress deficit or excess and colonized by Metarhizium robertsii will have greater height, biomass, and chlorophyll content than non-colonized plants subjected to water stress. | NO
10785826 | Azospirillum brasilense | salt-stressed | rice | We identified two genes encoding sodium/calcium exchanger proteins LOC_Os01g37690 and LOC_Os02g21009 differentially expressed in salt-stressed rice, but these were not expressed in rice treated with Azospirillum brasilense. | NO
9518148 | Priestia aryabhattai | drought | Triticum aestivum | The aim of the current study was to address the objectives: i isolation of endophytes from tissue of wheat crops; ii evaluation of abiotic salinity, drought, heavy metal stress tolerance, antagonistic potential against fungal pathogens, and extracellular enzymes production by endophytic isolates; iii assessment of essential PGP metabolite production including indole-3-acetic acid IAA, siderophores, NH3, HCN and ACC deaminase, and mineral P, K and Zn solubilization by endophytes; iv identification using 16S rRNA of endophytic strain BPR-9 and assessment of synthesis of PGP substances under saline conditions; v evaluation of inoculation impact of Priestia aryabhattai strain BPR-9 on germination, length and vigor indices of Triticum aestivum L. seedlings; and vi determination of chlorophyll a and b, carotenoids, relative leaf water content RLWC, electrolyte leakage EL and antioxidant enzymes in salt-treated and Priestia aryabhattai strain BPR-9-inoculated wheat seedlings. | NO
9658302 | Arthrobacter nitroguajacolicus | salt | wheat | The transcriptional responses of wheat roots to salt stress inoculated with Arthrobacter nitroguajacolicus were studied to identify the key genes and pathways involved in the salt tolerance of wheat -REF-. | NO
11359853 | Funneliformis | drought | tomato | Discussion In our previous work, by comparing the effects of seven mycorrhizal species Rhizophagus irregularis, Funneliformis mosseae, Funneliformis geosporum, Funneliformis verruculosum, Funneliformis coronatum, Septoglomus deserticola, Septoglomus constrictum, we found that Septoglomus constrictum effectively enhanced tomato tolerance to drought and heat stress -REF-. | NO
10381829 | Trichoderma longibrachiatum | drought | Pinus massoniana | To verify this hypothesis and clarify the mechanism involved, the aims of the present study are 1 to evaluate the effects of Trichoderma longibrachiatum inoculation on Pinus massoniana seedling growth and physiological indicators, including nutrient uptake, photosynthesis, antioxidant metabolism, and needle tissue structure, under drought stress, and 2 to determine the changes in soil physicochemical properties and rhizosphere microbiome composition. | NO
7564600 | Pantoea ananatis | drought | rice | Similarly, endophyte N5 Pantoea ananatis obviously hindered rice growth under drought stress, which was manifested by negative effects on the FW of both of shoots and roots −58.13% and −61.41%, respectively. | NO
7923115 | Bacillus altitudinis | drought | rice | This study assessed the potential of Bacillus endophyticus PB3, Bacillus altitudinis PB46, and Bacillus megaterium PB50 to induce drought tolerance in a susceptible rice cultivar. | NO
6898677 | Penicillium | drought | wheat | Material and Methods In this study, we used Illumina-MiSeq next-generation sequencing NGS of ITS 5.8S to identify core fungal endophytes in wheat seeds of plants subjected to drought stress after parental seeds G1 have been inoculated with the plant growth-promoting Penicillium sp. | NO
8708585 | Bacillus subtilis | drought | Triticum aestivum | We evaluated the effect of endobacteria Bacillus subtilis strain 10–4 as a co-inoculant for promoting plant growth and redox metabolism in two contrasting genotypes of Triticum aestivum L. wheat: Ekada70 drought tolerant DT and Salavat Yulaev drought susceptible DS in early stages of adaptation to drought 12% PEG–6000. | NO
9733834 | Saccharomyces cerevisiae | drought | Phoenix dactylifera | The function of date palm salinity responsive genes was studied by -REF-, who showed that the expression of the Phoenix dactylifera metallothionein gene PdMT2A in Saccharomyces cerevisiae, a salinity sensitive yeast mutant, enhanced its drought, oxidative, and salinity stresses tolerance. | NO
10652019 | Streptomyces iranensis | osmotic stress | barley | 1The effects of Streptomyces iranensis on barley seedlings under abiotic stress and the bioactive components produced by Streptomyces iranensis.a The box plots depict the plant height, fresh weight and dry weight of barley seedlings growing under osmotic stress mediated by 20% w/v PEG-6000 mean ± SD, n = 18. b the box plots depict the plant height, fresh weight and dry weight of barley seedlings growing under salinity stress mediated by 100 mM NaCl mean ± SD, n = 18. | NO
10671349 | Paenibacillus polymyxa | drought | soybean | -REF- conducted a study examining the efficacy of another Paenibacillus polymyxa strain strain CR1 in augmenting drought tolerance in Arabidopsis and soybean plants. | NO
9003484 | Bacillus graminis | heat | wheat | We have shown that a similar heat shock 49 °C for 45 s can partially suppress the symptomless nonhost resistance of barley to wheat powdery mildew Bacillus graminis f. sp. | NO
7343901 | Entamoeba coli | low temperature | Arabidopsis | The AtMT2 promoter was selected since it represents a general abiotic stress promoter and over-expression of MTs in various model systems like Arabidopsis, tobacco, yeast and Entamoeba coli established its functional role in homeostasis and tolerance to heavy metal ions, high salinity, drought, low temperature, heavy metal ions, ABA, and ethylene. | NO
9961515 | Ralstonia solanacearum | salinity | Tomato | Therefore, we analyzed and compared the transcriptomic responses of resistant and susceptible genotypes to seven biotic stresses Cladosporium fulvum, Phytophthora infestans, Pseudomonas syringae, Ralstonia solanacearum, Sclerotinia sclerotiorum, Tomato spotted wilt virus TSWV and Tuta absoluta and five abiotic stresses drought, salinity, low temperatures, and oxidative stress to identify genes involved in response to multiple stressors. | NO
11205796 | Pantoea alhagi | salt | rice | clarified in two successive studies the function of polysaccharides by constructing a deficient strain obtained from Pantoea alhagi NX-11, and comparing the effect on rice salt resistance. | NO
10381829 | Rhodanobacter | drought | Pinus massoniana | These results suggested that Trichoderma longibrachiatum treatment might effectively increase Burkholderia, Rhodanobacter, and Trichoderma abundance in the soil, synergistically regulating soil nutrient contents, and thereby enhancing the drought tolerance of Pinus massoniana. | NO
8082249 | Trichoderma asperellum | drought | sugarcane | While most of the work is done on crops with a short growth cycle, little information is available on the potential of Trichoderma asperellum to act as plant growth promoters in increasing tolerance against drought stress, especially in a semi-perennial crop as sugarcane. | NO
9828629 | Aspergillus aculeatus | drought | Zea mays | To give just a few examples, severe drought stress significantly reduced the Serendipita indica‐mediated root growth promotion on Zea mays plants Zhang et al., -REF-, while high salt conditions minimized the root growth promoting effect of Aspergillus aculeatus endophytes on Cynodon dactylon plants Xie et al., -REF-. | NO
10681223 | Metarhizium | water stress | maize | Relationship between water stress, endophytic colonization, and plant growth There were no significant differences due to water or Metarhizium treatment in foliar chlorophyll content, relative water content, or infrared temperature of maize foliage. | NO
9706007 | Rhizobium tropici | drought | Bambara groundnut | Different Rhizobium species such as R. strain R1, Rhizobium tropici R2, R. cellulosilyticum R3, Rhizobium taibaishanense R4, and Ensifer meliloti R5 strains that were isolated from the rhizosphere of Bambara groundnut plants to enhanced seed germination of soybean PAN 1532 R plants when exposed to drought. | NO
10785826 | Azospirillum brasilense | salt | rice | Before proceeding with the gene expression experiments, we investigated if Azospirillum brasilense could improve salt tolerance in rice under our experimental conditions. | NO
10516563 | Bacillus | salt | wild rice | Among them six different genera Bacillus, Microbacterium, Achromobacter, Paraburkholderia, Aeromonas, Pseudomonas were isolated from commercial rice and seven different genera Bacillus, Aeromonas, Achromobacter, Microbacterium, Staphylococcus, Oerskovia, Cellulomonas from wild rice from both control unpaired and paired conditions under 0mM and 100mM salt stress. | NO
7704454 | Phytophthora | saline conditions | chrysanthemum | On the other hand, salinity was shown to increase susceptibility in certain crops to particular pathogens as exemplified by tomato and chrysanthemum plants which are less resistant toward Phytophthora infection when grown under saline conditions -REF-. | NO
9142908 | Glomus | salt | maize | Here, single, dual-inoculated Trichoderma longibrachiatum MF, AM fungal community or Glomus sp., and non-inoculated maize Zea may L. were subjected to different salinity levels 0, 75, 150, and 225 mM NaCl to test the synergistic effects of dual inoculants on maize plants in different salt stress conditions. | NO
9382590 | Bacillus pumilus | salinity | Haloxylon | In this study, the effects of two halotolerant plant growth-promoting rhizobacterial strains, Bacillus pumilus HR and Zhihengliuella halotolerans SB, on physiological and nutritional status of the desert halophyte Haloxylon aphyllum under the stress of salinity 0, 300, and 600 mM NaCl and dust 0 and 1.5 g m−2 month−1 were examined. | NO
10027718 | Pseudomonas alcaliphila | salt | rice | Discussion In the present study, the Pseudomonas alcaliphila Ej2 strain was isolated from rice leaves and assayed for its biocontrol and plant-growth-promoting properties under salt stress. | NO
9309559 | Enterobacter cloacae | drought | Spilanthes acmella | Enterobacter cloacae rhizospheric bacteria isolated from Spilanthes acmella Murr toothache plant of Shivalik hills region secretes PGP attributes including, exopolysaccharides EPS and 1-aminocyclopropane-a-carboxylic acid ACC, acts as a biocontrol and biofertilizer under drought stress conditions Thakur et al., -REF-. | NO
10578444 | Verticillium dahliae | drought | sunflower | For example, CNGCs have been implicated in clubroot resistance, sunflower genotype resistance to Verticillium dahliae, and rice responses to bacterial pathogens and drought stress -REF-. | NO
8071382 | Rhizophagus intraradices | salinity | tomato | AQP gene GintAQP1 in Rhizophagus intraradices expressed upon homeostasis relying on two Na+/H+ antiporters in salinity stressed tomato plants depict insignificant expression levels of LeNHX1 and LeNHX2 genes under AMF symbiosis -REF-. | NO
