11233480 | Foveavirus | water stress | grapevine | For example, Foveavirus RNA virus Grapevine rupestris stem pitting associated virus GRSPaV infected grapevine had altered profile of miRNA involved in water stress compared to virus free plants Pantaleo et al. | NO
9296610 | Enterobacter | saline conditions | alfalfa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Isoptericola | saline conditions | Triticum aestivum | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Enterobacter | saline conditions | arabidopsis | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Bacillus | saline conditions | wheat | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Pseudomonas | saline conditions | alfalfa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Ochrobactrum | saline conditions | Triticum aestivum | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Klebsiella | saline conditions | arabidopsis | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Enterobacter | saline conditions | tomato | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Klebsiella | saline conditions | rice | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Pseudomonas | saline conditions | tomato | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Isoptericola | saline conditions | alfalfa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Enterobacter | saline conditions | rice | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Pseudomonas | saline conditions | Oryza sativa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Ochrobactrum | saline conditions | Medicago sativa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Cupriavidus | saline conditions | tomato | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Isoptericola | saline conditions | Oryza sativa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Enterobacter | saline conditions | Oryza sativa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Klebsiella | saline conditions | Oryza sativa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Pseudomonas | saline conditions | rice | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Cupriavidus | saline conditions | rice | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Pseudomonas | saline conditions | Triticum aestivum | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Pseudomonas | saline conditions | arabidopsis | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Bacillus | saline conditions | alfalfa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Klebsiella | saline conditions | tomato | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Cupriavidus | saline conditions | arabidopsis | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Enterobacter | saline conditions | Triticum aestivum | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Isoptericola | saline conditions | rice | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Ochrobactrum | saline conditions | tomato | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Bacillus | saline conditions | tomato | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Pseudomonas | saline conditions | Medicago sativa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Ochrobactrum | saline conditions | wheat | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Ochrobactrum | saline conditions | rice | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Ochrobactrum | saline conditions | arabidopsis | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Ochrobactrum | saline conditions | Oryza sativa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Ochrobactrum | saline conditions | alfalfa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Bacillus | saline conditions | rice | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Bacillus | saline conditions | Medicago sativa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Bacillus | saline conditions | arabidopsis | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Bacillus | saline conditions | Oryza sativa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Bacillus | saline conditions | Triticum aestivum | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Klebsiella | saline conditions | Medicago sativa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Klebsiella | saline conditions | wheat | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Klebsiella | saline conditions | alfalfa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Cupriavidus | saline conditions | Medicago sativa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Cupriavidus | saline conditions | Oryza sativa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Cupriavidus | saline conditions | Triticum aestivum | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Cupriavidus | saline conditions | wheat | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Cupriavidus | saline conditions | alfalfa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Enterobacter | saline conditions | Medicago sativa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Enterobacter | saline conditions | wheat | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Isoptericola | saline conditions | Medicago sativa | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Isoptericola | saline conditions | arabidopsis | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Isoptericola | saline conditions | tomato | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Isoptericola | saline conditions | wheat | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
9296610 | Pseudomonas | saline conditions | wheat | Bacterial strains belonging to the genera Pseudomonas, Bacillus, Klebsiella, Cupriavidus, Ochrobactrum, Isoptericola, and Enterobacter were isolated and showed to promote growth of multiple plant species under saline conditions, including model plant species arabidopsis as well as crops like wheat Triticum aestivum, rice Oryza sativa, alfalfa Medicago sativa and tomato  -REF-,  -REF-. | NO
7704454 | Pseudomonas syringae | heat | Arabidopsis | Heat stress also affects Arabidopsis immunity, and it was shown that both virulent and avirulent Pseudomonas syringae pv. | NO
10785826 | Streptomyces sp | salt | rice | Some of these TFs were also differentially expressed in rice IR29 under salt stress and Streptomyces sp. | NO
11036750 | Azospirillum brasilense | drought | wheat | Significant effects on important physiological processes and enzymatic activity are observed in wheat when biochar, t-ZR, and Azospirillum brasilense are applied, particularly when drought stress is present  -REF-. | NO
9706007 | cellulosilyticum | drought | soybean | Different Rhizobium species such as R. strain R1, Rhizobium tropici R2, R. cellulosilyticum R3, Rhizobium taibaishanense R4, and Ensifer meliloti R5 strains that were isolated from the rhizosphere of Bambara groundnut plants to enhanced seed germination of soybean PAN 1532 R plants when exposed to drought. | NO
