8760038 | Paenibacillus polymyxa CR1 | Desiccation | Arabidopsis | According to the study of -REF-, inoculation of Arabidopsis and soybean with Paenibacillus polymyxa CR1 induced the expression of the drought-responsive genes Response to Desiccation 29A RD29A and Response to Desiccation 29B RD29B and improved drought resistance. | YES
9712829 | Pseudomonas | salt | sunflower | Arabidopsis up to 200 mM NaCl -REF-, maize up to 150 mM NaCl -REF-, wheat up to 200 mM NaCl -REF-, cotton 0.35 % NaCl -REF-, cucumber 100 mM NaCl -REF-, peanut 100 mM NaCl -REF-, soybean 100 mM NaCl -REF-, -REF-, tomato up to 185 mM NaCl -REF-, sunflower EC up to 15.9 dS/m -REF-, oats and barley EC up to 9.4 dS/m -REF- have shown elevated growth under salt stress upon inoculation with Pseudomonas spp. | YES
8076752 | Trichoderma harzianum | drought | rice | Overall, it can be concluded that Trichoderma harzianum biopriming delays drought stress in rice cultivars by a myriad of molecular reprogramming. | YES
8533330 | Microbacterium | salt | Arabidopsis thaliana | Trials on Arabidopsis thaliana showed that inoculation with Bacillus -REF-, Enterobacter -REF-, and Athrobacter, Pantoea, and Microbacterium -REF- isolates from various desert plants showed improved resistance to salt stress and improved growth compared to non-inoculated controls. | YES
11048422 | Bacillus | salt-stressed | wheat | -REF- reported that the application of Bacillus halotolerant KKD1 during wheat cultivation under salt-stressed conditions significantly enhanced plant growth and salt tolerance by inducing a plant stress response that included modulation of phytohormone levels, regulation of lipid peroxidation, accumulation of betaine, and exclusion of Na+. | YES
11284086 | Variovorax paradoxus | salinity | sugar beet | Three IAA-producing halotolerant PGPMs isolated from halophytes, Micrococcus yunnanensis, Planococcus rifietoensis, and Variovorax paradoxus, have been shown to provide salinity tolerance in sugar beet Supplementary Table 1 -REF-. | YES
9712829 | Pseudomonas | salt | oats | Arabidopsis up to 200 mM NaCl -REF-, maize up to 150 mM NaCl -REF-, wheat up to 200 mM NaCl -REF-, cotton 0.35 % NaCl -REF-, cucumber 100 mM NaCl -REF-, peanut 100 mM NaCl -REF-, soybean 100 mM NaCl -REF-, -REF-, tomato up to 185 mM NaCl -REF-, sunflower EC up to 15.9 dS/m -REF-, oats and barley EC up to 9.4 dS/m -REF- have shown elevated growth under salt stress upon inoculation with Pseudomonas spp. | YES
7308537 | Azospirillum | water stress | wheat | These results are consistent with -REF- that showed different strains of Azospirillum had a positive influence on wheat plants that was dependent on the severity of the water stress. | YES
6930159 | Salinicoccus | saline conditions | maize | -REF- also reported that ACC-deaminase activity in halolerant bacterial genera of Arthrobacter, Bacillus, Brevibacterium, Gracilibacillus, Virgibacillus, Salinicoccus, and Pseudomonas, Exiguobacterium isolated from the rhizosphere and phytoplane of Suaeda fruticosa L. Forssk stimulated growth of maize under saline conditions. | YES
6841942 | Bacillus megaterium | drought | Chickpea | In this connection, Khan et al., reported the ability of three PGPR isolates identified as Bacillus subtilis, Bacillus thuringiensis, and Bacillus megaterium to induce drought stress tolerance in Chickpea. | YES
6930159 | Pseudomonas | saline conditions | maize | -REF- also reported that ACC-deaminase activity in halolerant bacterial genera of Arthrobacter, Bacillus, Brevibacterium, Gracilibacillus, Virgibacillus, Salinicoccus, and Pseudomonas, Exiguobacterium isolated from the rhizosphere and phytoplane of Suaeda fruticosa L. Forssk stimulated growth of maize under saline conditions. | YES
8584133 | Bradyrhizobium japonicum | salt | soybean | The plant-to-microbe signal molecule, genistein, has been used for the alleviation of salt stress during N-fixation in soybean by a species of legume-root nodulating, micro symbiotic nitrogen-fixing bacteria Bradyrhizobium japonicum by inducing particular bacterial genes allowing the bacteria to progress through the N-fixation process and fix atmospheric nitrogen while being environmentally and economically viable -REF-, -REF-, -REF- along with other soil microbes including plant growth-promoting rhizobacteria and mycorrhizal fungi under both greenhouse and field conditions -REF-, -REF-. | YES
11371581 | Bacillus altitudinis | drought | rice | Similarly, potted rice plants inoculated with Bacillus endophyticus PB3, Bacillus altitudinis PB46, and Bacillus megaterium PB50 exhibit significant drought tolerance, particularly with strain PB50, by upregulating genes such as LEA, SNAC1, HSP70, RAB16B, and bZIP23, along with increased osmolyte accumulation -REF-. | YES
11371581 | Bacillus subtilis | salinity | wheat | In wheat, PGPR strains such as Arthrobacter protophormiae SA3, Bacillus subtilis LDR2, and Dietzia natronolimnaea STR1 enhance drought and salinity tolerance by modifying the expression of genes and transcription factors related to the ET signaling pathway -REF-. | YES
9415082 | Burkholderia phytofirmans PsJN | heat | potatoes | Furthermore, it was observed that the inoculation of potatoes with rhizobacteria such as Burkholderia phytofirmans PsJN played an adaptive role in heat stress. | YES
8346029 | Penicillium aurantiogriseum | drought | Arabidopsis | The same authors found that Arabidopsis plants exposed to the volatiles emitted by Penicillium aurantiogriseum displayed enhanced tolerance to drought stress -REF-, emphasizing the importance of these naturally produced compounds to the improvement plant growth under various environmental challenges. | YES
9415082 | Arthrobacter | drought-stressed | pepper | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana -REF-, pepper, tomato -REF-, -REF-, wheat -REF- and maize -REF- plants. | YES
9775229 | Bacillus | drought | tomato | Among them, most used to be linked to Bacillus strains, as reported in Wang et al., 2019, where they described this characteristic as fundamental in Bacillus amyloliquefaciens to induce tomato tolerance to drought -REF-. | YES
6987256 | endophytic bacterium | salt | rice | Conclusion In this study, we isolated the endophytic bacterium Pantoea alhagi NX-11, which produces high levels of EPSs, from the roots of sea rice and found that the inoculation of rice seedlings with this bacterium could effectively alleviate the toxicity of salt stress. | YES
10326438 | Pseudomonas | salt | wheat | A Pseudomonas strain strengthens the root apoplast barriers, countering the effects of high salinity in plants In two recent studies, a research group discovered that a Pseudomonas strain known as Pseudomonas mandelii IB-Ki14 was able to help wheat and pea better tolerate salt in the soil by increasing the deposition of suberin and lignin in xylem cell walls, suberin lamellae, and Casparian strips -REF-; -REF-, -REF-. | YES
8869415 | Bacillus cereus | salt | mungbean | For example, mungbean inoculated with Bacillus cereus Pb25 showed an increase in salt tolerance as a result of a higher proline level as compared to non-inoculated control under 9 dS m−1 NaCl -REF-. | YES
10765411 | Pseudomonas | drought | tobacco | We observed that abundant genes from bacterial lineages, particularly Pseudomonas, within the cigar tobacco phyllospheric microbiome contribute to resilience against osmotic and drought stress, heavy metal toxicity, temperature perturbation, organic pollutants, oxidative stress resistance, and UV light damage. | YES
9600683 | Neocamarosporium goegapense | drought | cucumber | -REF- reported that endophytic fungi Neocamarosporium goegapense, Neocamarosporium chichastianum, and Periconia macrospinosa isolated from a desert plant alleviated drought stress in wheat and cucumber by boosting antioxidant defense enzymes. | YES
9608499 | Bacillus | salt | wheat | The overall data demonstrated that wheat seedlings treated with selected Bacillus strains have increased root morphological parameters as compared with control under normal conditions 200 mmol, whereas NMCN1 and LLCG23 were found to be more efficient to alleviate the risk of high salt stress conditions 200 mmol as compared with FZB42 as shown in -REF-. | YES
9600683 | Periconia macrospinosa | drought | cucumber | -REF- reported that endophytic fungi Neocamarosporium goegapense, Neocamarosporium chichastianum, and Periconia macrospinosa isolated from a desert plant alleviated drought stress in wheat and cucumber by boosting antioxidant defense enzymes. | YES
9698351 | Pseudomonas putida | drought | chickpea | According to a recent study, utilizing Pseudomonas putida to coat chickpea seeds with SiO2 and starch enhanced yield due to an increased biomass under drought stress -REF-. | YES
11361983 | Enterobacteriaceae | high temperature | Phalaenopsis aphrodite | Under high temperature stress conditions, the structure of the root endophytic microorganisms community in the roots undergoes significant changes, and the enrichment of beneficial microbial communities such as Enterobacteriaceae bacteria and Rhodotorula fungi helps increase Pro content, stabilize the endophytic environment of Phalaenopsis aphrodite roots, enhance the heat resistance of Phalaenopsis aphrodite, and their increased abundance contributes to the production of negative oxygen ions by Phalaenopsis aphrodite. | YES
11361983 | Rhodotorula | heat | Phalaenopsis aphrodite | Under high temperature stress conditions, the structure of the root endophytic microorganisms community in the roots undergoes significant changes, and the enrichment of beneficial microbial communities such as Enterobacteriaceae bacteria and Rhodotorula fungi helps increase Pro content, stabilize the endophytic environment of Phalaenopsis aphrodite roots, enhance the heat resistance of Phalaenopsis aphrodite, and their increased abundance contributes to the production of negative oxygen ions by Phalaenopsis aphrodite. | YES
8072474 | Trichoderma | drought | wheat | Inoculation of wheat with Trichoderma enhances drought tolerance through induced changes in stomatal conductance, net photosynthesis, and chlorophyll fluorescence. | YES
11284086 | Paecilomyces formosus | salinity | cucumber | Additionally, a GA-producing endophytic fungus, Paecilomyces formosus, aids in salinity tolerance in cucumber by accumulating antioxidants, among other beneficial traits -REF-. | YES
10381829 | Trichoderma longibrachiatum | drought | Pinus massoniana | These results suggested that Trichoderma longibrachiatum might enhance the drought tolerance of Pinus massoniana by improving the soil nutrient availability. | YES
9706007 | Bacillus aryabhattai | drought | Chinese cabbage | Another investigation on the role of two bacterial strains, Bacillus aryabhattai H26-2 and Boehmeria siamensis H30-3 on mitigation of heat and drought stress on two cultivars Ryeokkwang and Buram-3-hó of Chinese cabbage suggested exopolysaccharides as important bacterial determinants on alleviating not only these stresses but also on biocontrol activity against soft rot caused by Pectobacterium carotovorum subsp. | YES
8869415 | Dermacoccus abyssi | salt | Tomato | Promotion of Tomato Growth by Dermacoccus abyssi MT1.1T under Salt Stress Condition Salinity is a major constraint that threatens plant growth and productivity. | YES
9608499 | Bacillus | saline conditions | wheat | Furthermore, these halophilic Bacillus strains salt-loving were found to have positive effects on wheat growth parameters and minimize the adverse effects of saline conditions. | YES
9569789 | Azospirillum brasilense | drought | Cecropia pachystachya | Similarly, the presence of Azospirillum brasilense stimulated more activity by antioxidant enzymes in tree species such as Cecropia pachystachya, Cariniana estrellensis, and soybean, triggering increased drought stress tolerance -REF-, -REF-. | YES
11172717 | Pseudomonas | drought | banana | Moreover, treating banana plants with a Pseudomonas PGPR strain not only increased their resistance to drought and submergence stress but also activated genes linked to the auxin signaling pathway -REF-. | YES
9393590 | Salinispora arenicola | saline stress | Nicotiana attenuata | Recently, it was shown that the marine actinobacteria Salinispora arenicola could establish a symbiotic relationship with seedlings of the wild-tobacco Nicotiana attenuata under in vitro conditions -REF- and relieve saline stress during germination and early growth. | YES
11284086 | Azospirillum lipoferum | salinity | maize | However, salt-stressed maize plants inoculated with Azospirillum lipoferum or Azotobacter chroococcum showed reduced Na+, enhanced K+ accumulation, increased K+/Na+ ratio, and improved salinity tolerance, indicating that both Azospirillum lipoferum or Azotobacter chroococcum contribute to plant ion homeostasis in response to salinity -REF-. | YES
9415082 | Burkholderia | drought-stressed | wheat | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana -REF-, pepper, tomato -REF-, -REF-, wheat -REF- and maize -REF- plants. | YES
8840115 | Bacillus aquimaris | salt | wheat | In wheat, inoculation with Bacillus aquimaris tolerates salt stress and promotes plant growth -REF-. | YES
9415082 | Paenibacillus polymyxa | drought-stressed | tomato | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana -REF-, pepper, tomato -REF-, -REF-, wheat -REF- and maize -REF- plants. | YES
9706007 | Planomicrobium chinense | drought | maize | EPS-producing Planomicrobium chinense and Bacillus cereus showed the ability to improve the sugar and protein content in leaves, and increase the chlorophyll content, chlorophyll fluorescence, and Performance Index PI in maize plants growing under rain-fed conditions, thereby increasing their drought tolerance -REF-, -REF-. | YES
8760038 | Paenibacillus polymyxa CR1 | drought | soybean | According to the study of -REF-, inoculation of Arabidopsis and soybean with Paenibacillus polymyxa CR1 induced the expression of the drought-responsive genes Response to Desiccation 29A RD29A and Response to Desiccation 29B RD29B and improved drought resistance. | YES
9706007 | Planococcus rifietoensis | salinity | chickpea | The two strains Planococcus rifietoensis RT4 and Heliophila variabilis HT1 produced increased EPS and biofilm formation under high salinity conditions which supported the growth of chickpea plant -REF-. | YES
10820157 | Rhizophagus irregularis | salt | poplar | Conclusions AMF Rhizophagus irregularis effectively mitigated the deleterious effects of salt stress on the growth of poplar seedlings through multiple mechanisms. | YES
7688926 | Bacillus amyloliquefaciens | salt | Arabidopsis | In a previous work, we found that FZB42, a typical representative strain of Bacillus amyloliquefaciens, conferred salt tolerance in Arabidopsis by colonizing its roots in a PGPR–plant interaction, through up-regulating plant JA/ethylene ET pathways -REF-. | YES
11284086 | Variovorax paradoxus | salinity | pea | Additionally, the application of Variovorax paradoxus 5C-2 to pea plants under salinity enhanced ion homeostasis by increasing K+ uptake, decreasing Na+ accumulation, and enhancing K+/Na+ ratio, leading to enhanced growth and salinity tolerance compared to uninoculated plants -REF-. | YES
8234610 | Pseudomonas putida | high temperature | sorghum | strain AKM-P6 and Pseudomonas putida strain AKM-P7 enhanced the tolerance of sorghum and wheat seedlings to high temperature stress due to the synthesis of high-molecular-weight proteins, and also improved the levels of cellular metabolites -REF-, -REF-. | YES
9733834 | Saccharomyces cerevisiae | drought | date palm | The function of date palm salinity responsive genes was studied by -REF-, who showed that the expression of the Phoenix dactylifera metallothionein gene PdMT2A in Saccharomyces cerevisiae, a salinity sensitive yeast mutant, enhanced its drought, oxidative, and salinity stresses tolerance. | YES
9205400 | Thermomyces | heat | cucumber | Thermomyces fungal endophyte isolated from extreme hot desert-adapted plants eliminates the adverse effects of heat stress on cucumber plants by increasing root length, improving photosystem II efficiency, photosynthesis rate, and water use efficiency relative to endophyte-free plants -REF-. | YES
9712829 | Trichoderma longibrachiatum | salt | cucumber | Trichoderma harzianum, Trichoderma virens, Trichoderma atroviride, Trichoderma asperelloides, Trichoderma longibrachiatum, Trichoderma yunnanense, and Trichoderma afroharzianum have shown the ability to promote seed germination and plant growth of Arabidopsis up to 100 mM NaCl -REF-, cucumber up to 200 mM NaCl -REF-, wheat up to 200 mM NaCl -REF- and barley up to 200 mM NaCl -REF- under salt stress -REF-. | YES
10374332 | Bradyrhizobium | drought | rice | -REF- inoculation has been reported to induce salt stress tolerance, while Bradyrhizobium SUTN9-2 -REF- enhanced rice growth under drought stress condition in rice. | YES
10454712 | Brevibacterium linens | salt | rice | The existence of the bacterium Brevibacterium linens RS16 restored photosynthetic properties and elevated salt tolerance in rice under salt stress -REF-. | YES
9415082 | Pseudomonas | drought-stressed | Arabidopsis thaliana | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana -REF-, pepper, tomato -REF-, -REF-, wheat -REF- and maize -REF- plants. | YES
8869415 | Dermacoccus abyssi | salt | tomato | Both experimental and genome analysis data suggested that Dermacoccus abyssi MT1.1T reduced oxidative damage from salt stress in tomato seedlings by H2O2 scavenging ability via both enzymatic catalase and non-enzymatic glutathionylspermidine antioxidative system. | YES
9713481 | Burkholderia pyrrocinia | saline conditions | peanut | Burkholderia pyrrocinia P10 has also been shown to significantly enhance peanut seedling growth under saline conditions 100 and 170 mmol/l NaCl by secreting IAA, solubilizing phosphorus compounds, and producing siderophores and ACC deaminase -REF-. | YES
11371581 | Pseudomonas simiae | drought | soybean | In soybean, inoculation with Pseudomonas simiae AU under drought conditions results in the upregulation of genes encoding transcription factors DREB/EREB, osmoprotectants P5CS, GOLS, and water transporters PIP, TIP, leading to improved drought tolerance compared with control plants -REF-. | YES
8775878 | Trichoderma harzianum | drought | rice | The research indicated that a dose of Trichoderma harzianum inoculant 30 g/L is an effective means for improving drought tolerance in rice -REF-. | YES
11048422 | Bacillus | salt | wheat | -REF- reported that the application of Bacillus halotolerant KKD1 during wheat cultivation under salt-stressed conditions significantly enhanced plant growth and salt tolerance by inducing a plant stress response that included modulation of phytohormone levels, regulation of lipid peroxidation, accumulation of betaine, and exclusion of Na+. | YES
9866067 | Burkholderia phytofirmans | cold | grapevine | Another example is the bacterium Burkholderia phytofirmans that makes the host plant resilient to multiple stressors, such as improving tolerance to cold in grapevine, heat in tomato, drought in wheat, and salt and freezing in Arabidopsis -REF-, -REF-. | YES
10805835 | Noviherbaspirillum | drought | lettuce | The Noviherbaspirillum has previously been reported in lettuce cold-specific root microbiome -REF- and other extreme environments like drought -REF-, and it has plant stress tolerance promoting properties -REF-. | YES
11094965 | Acetobacter calcoaceticus | drought | foxtail millet | Inoculation of Acetobacter calcoaceticus EU-LRNA-72 in foxtail millet showed drought mitigation and physiological growth by osmolyte adjustments -REF-. | YES
10702945 | Rhizobium tropici CIAT 899 | salinity | bean | For instance, rhizobacteria such as Rhizobium tropici CIAT 899 have been used with the bean Phaseolus vulgaris as a model system to demonstrate that rhizobacteria delivered to the soil after coating dissolution are able to infect seedling roots, form root nodules, enhance yields, boost germination, and mitigate the effects of soil salinity -REF-. | YES
6930159 | Bacillus licheniformis | salt | Chrysanthemum | ST-PGPR strain Bacillus licheniformis SA03 isolated from Chrysanthemum plants grown in saline-alkaline soil of China conferred increased salt tolerance in Chrysanthemum -REF-. | YES
7411952 | Penicillium minioluteum | salt | Glycine max | Similarly, the fungus Fusarium culmorum, isolated from the coastal dune grass Leymus mollis, confers salt tolerance ranging from 300–500 mM NaCl in tomato -REF-, while Penicillium minioluteum confers salinity stress resistance in soybeans Glycine max -REF-. | YES
10027718 | Pseudomonas alcaliphila | salt | rice | However, there is little knowledge of the biocontrol strain Pseudomonas alcaliphila Ej2 mechanisms aiding rice plants to reduce the adverse effects caused by salt stress. | YES
9712829 | Trichoderma longibrachiatum | salt | wheat | Trichoderma harzianum, Trichoderma virens, Trichoderma atroviride, Trichoderma asperelloides, Trichoderma longibrachiatum, Trichoderma yunnanense, and Trichoderma afroharzianum have shown the ability to promote seed germination and plant growth of Arabidopsis up to 100 mM NaCl -REF-, cucumber up to 200 mM NaCl -REF-, wheat up to 200 mM NaCl -REF- and barley up to 200 mM NaCl -REF- under salt stress -REF-. | YES
9121094 | Bacillus | salt | maize | A previous study indicated that Bacillus promoted the growth of maize under salt stress by upregulating the expression of the plant ion homeostasis-related genes NHX1 and HKT1. | YES
8472176 | Klebsiella variicola | drought | Maize | Maize inoculated with Klebsiella variicola F2, Pseudomonas fluorescens YX2, and Raoultella planticola YL2 and Arabidopsis inoculated Bacillus subtilis GB03 due to choline accumulation, as a precursor of glycine-betaine increased water content, thus enhancing drought tolerance of this plant -REF-, -REF-. | YES
10221833 | Bacillus firmus | salt | soybean | For example, by enhancing the activity of antioxidant enzymes, including APX, guaiacol peroxidase POD, and catalase, the application of Bacillus firmus treatment improved the salt stress tolerance of soybean plants -REF-. | YES
8869449 | Trichoderma afroharzianum | salt-stressed | Solanum lycopersicum | The application of Trichoderma afroharzianum strain T22 has been shown to enhance tomato Solanum lycopersicum L. seed germination under biotic stress conditions by alleviating oxidative damage in salt-stressed seedlings -REF-. | YES
9815931 | Glomus intraradices | salinity | Cucumis sativus | -REF- investigated the effects of AMF species, viz., Glomus etunicatum, Glomus intraradices, and Glomus mosseae able to mitigate the salinity effects on growth and yield of Cucumis sativus L. Another report on AMF species Claroideoglomus etunicatum formerly Glomus etunicatum, Funneliformis mosseae, and Rhizophagus irregularis had proven salinity mitigation ability in genotypes of wheat -REF-. | YES
9415082 | Paenibacillus polymyxa | drought | pepper | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana -REF-, pepper, tomato -REF-, -REF-, wheat -REF- and maize -REF- plants. | YES
8533330 | Enterobacter | salt | Arabidopsis thaliana | Trials on Arabidopsis thaliana showed that inoculation with Bacillus -REF-, Enterobacter -REF-, and Athrobacter, Pantoea, and Microbacterium -REF- isolates from various desert plants showed improved resistance to salt stress and improved growth compared to non-inoculated controls. | YES
11465243 | Bacillus halotolerans | salt | wheat | For example, Bacillus paramycoides DT-85 and Bacillus licheniformis K11 were found to enhance drought tolerance in wheat and peppers, and Bacillus aryabhattai B8W22 and Bacillus halotolerans MSR-H4 improved salt stress tolerance in rice and wheat -REF-; -REF-; -REF-; -REF-. | YES
7411952 | Penicillium chrysogenum | salt | tomato | In our study, tomato plants colonized with Penicillium chrysogenum showed increased salt tolerance compared to NS plants after application of 300 mM salt stress for 6 weeks -REF-b. | YES
7641974 | Paraburkholderia phytofirmans PsJN | saline conditions | Arabis thaliana | A VOC producing HT-PGPR Paraburkholderia phytofirmans PsJN, was not only reported to help in salt-stress amelioration but also promoted Arabis thaliana growth in very saline conditions -REF-. | YES
11284086 | Paecilomyces formosus | salinity | cucumber | Additionally, the GA-producing endophytic fungus, Paecilomyces formosus, provided salinity tolerance in cucumber by reducing stress hormone ABA and enhancing the accumulation of antioxidants and proline -REF-. | YES
7358356 | Dietzia natronolimnaea | salinity | wheat | In another study, it was found that inoculation of Dietzia natronolimnaea STR modulated the transcriptional machinery responsible for salinity tolerance in wheat plants, such as salt overly sensitive SOS pathway-related genes SOS1 and SOS4. | YES
9706007 | Rhizobium leguminosarum | drought | wheat | Similarly, inoculation of wheat plant with EPS-producing Mesorhizobium ciceri CR-30 and CR-39, Rhizobium leguminosarum LR-30, and Rhizobium phaseoli MR-2 resulted in an improvement in plant growth and biomass and enhancement of the drought resistance capacity of wheat seedlings -REF-. | YES
9415082 | Burkholderia phytofirmans | heat | potatoes | Furthermore, it was observed that the inoculation of potatoes with rhizobacteria such as Burkholderia phytofirmans PsJN played an adaptive role in heat stress. | YES
8230635 | Pseudomonas | drought | grapevine | Additionally, Arabidopsis and grapevine plants were adapted to drought stress due to inoculation with Pseudomonas and Acinetobacter species -REF-. | YES
7917748 | Bradyrhizobium | salt | soybean | It has a capacity to induce tolerance against drought in maize -REF- and rice -REF-.Bradyrhizobium can alleviate salt stress, promoting symbiosis in soybean -REF-. | YES
10607854 | Trichoderma harzianum | drought | Triticum aestivum | Under greenhouse conditions, it was shown that coating seeds with Trichoderma harzianum spores increased drought stress tolerance in wheat Triticum aestivum L.. Plants colonized by the fungus showed lower levels of proline, malondialdehyde MDA, and H2O2, as well as increased levels of phenolic compounds -REF-. | YES
8828500 | Trichoderma harzianum | drought | rice | For example, Serendipita indica enhanced auxin, ABA, SA, and cytokinin levels to enhance the expression of genes involved in the drought stress response of maize hosts -REF-, while Trichoderma harzianum improved drought tolerance in rice by modulating the activity of genes for aquaporin and dehydrin, dehydration responsive element binding protein, and superoxide dismutase SOD -REF-. | YES
10671349 | Bacillus amyloliquefaciens | drought | tomato | -REF- delved into the capabilities of Bacillus amyloliquefaciens 54 for enhancing drought resistance in tomato plants, noting the upregulation of stress-responsive genes, including LEA, tdi65, and ltpg2. | YES
9518148 | Exiguobacterium aurantiacum | salinity | wheat | NaCl-tolerant PGPR strains Pseudomonas fluorescence, Bacillus pumilus, and Exiguobacterium aurantiacum improved wheat salinity tolerance by modulating antioxidant defense systems -REF-. | YES
7118072 | Penicillium brevicompactum | salt | lettuce | We can, therefore, conclude that the two endophytes Penicillium brevicompactum and Penicillium chrysogenum mitigated salt stress in lettuce and tomato, provoking an efficient gain of carbon through a higher photosynthetic energy production and controlling the negative effect of sodium ions, likely by sequestration in vacuoles. | YES
6987256 | Pantoea alhagi | salt | Oryza sativa | Here, we report for the first time on the effect of the endophyte Pantoea alhagi NX-11 in enhancing salt tolerance in rice Oryza sativa L. ssp. | YES
8230635 | Acinetobacter | drought | grapevine | Additionally, Arabidopsis and grapevine plants were adapted to drought stress due to inoculation with Pseudomonas and Acinetobacter species -REF-. | YES
9600683 | Bacillus cereus | heat | soybean | reported that thermotolerant Bacillus cereus strain SA1 alleviated heat stress in soybean plants by enhancing antioxidant defense enzymes and altering hormonal profiles -REF-. | YES
9600683 | Bacillus subtilis | salinity | Arabidopsis | For example, the bacterial endophyte Bacillus subtilis has been reported to enhance salinity tolerance in Arabidopsis by simultaneously downregulating high-affinity K+ transporter 1 HKT1 expression in roots and upregulating it in shoots. | YES
7923115 | Bacillus megaterium | drought-stressed | rice | Conclusions We found that the foliar application of Bacillus megaterium PB50 produced the strongest effect in inducing drought stress tolerance in rice as evidenced by the enhancement of plant stress-tolerance-related parameters compared with uninoculated drought-stressed control plants. | YES
10594471 | Bacillus amyloliquefaciens | drought | Arabidopsis thaliana | Under drought stress, EPSs secreted by Bacillus amyloliquefaciens FZB42 are reported to protect plants by enhancing the biofilm stability in Arabidopsis thaliana -REF-. | YES
7933552 | Aspergillus aculeatus | heat | perennial ryegrass | Our results provide an evidence of the protective role of Aspergillus aculeatus in perennial ryegrass response to drought and heat stresses. | YES
10513501 | Azospirillum brasilense | drought | Arabidopsis | When the rhizobacterium Azospirillum brasilense was introduced to the roots of Arabidopsis, the host plant displayed increased endogenous abscisic acid ABA levels and drought tolerance -REF-. | YES
9415082 | Azospirillum brasilense | drought-stressed | tomato | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana -REF-, pepper, tomato -REF-, -REF-, wheat -REF- and maize -REF- plants. | YES
11465243 | Bacillus halotolerans | drought | wheat | For example, Bacillus paramycoides DT-85 and Bacillus licheniformis K11 were found to enhance drought tolerance in wheat and peppers, and Bacillus aryabhattai B8W22 and Bacillus halotolerans MSR-H4 improved salt stress tolerance in rice and wheat -REF-; -REF-; -REF-; -REF-. | YES
9415082 | Burkholderia | drought-stressed | maize | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana -REF-, pepper, tomato -REF-, -REF-, wheat -REF- and maize -REF- plants. | YES
8760038 | Pantoea alhagi | drought | maize | For example, inoculation of wheat and maize plants with Pantoea alhagi or Burkholderia phytofirmans improved plant growth, root length, and drought resistance -REF-; -REF-. | YES
10541027 | Candidatus Nitrosocosmicus | water deficit | tomato | and Candidatus Nitrosocosmicus could potentially serve as pivotal contributors to enhancing water deficit tolerance in tomato seedlings, particularly in soils from Bahía Fildes. | YES
8398416 | Bacillus subtilis | drought | maize | -REF- studied pre-treatment effects of maize seed with the endophytic strains Corynebacterium hansenii and Bacillus subtilis, which after inoculation improve growth and physiology of maize under drought stress. | YES
8869449 | Bacillus cereus | drought | tomato | In Lycopersicon esculentum tomato plants treated by a Bacillus cereus AR156 supernatant, an appreciable enhancement to drought stress was reported by Wang et al. | YES
9415082 | Arthrobacter | drought | wheat | In drought-stressed plants, it has been shown that PGPR such as Paenibacillus polymyxa, Achromobacter piechaudi, Azospirillum brasilense, Pseudomonas sp., Burkholderia, Arthrobacter, Microccocus luteus, and Bacillus enhanced the drought tolerance of Arabidopsis thaliana -REF-, pepper, tomato -REF-, -REF-, wheat -REF- and maize -REF- plants. | YES
8869415 | Actinobacteria | salt | tomato | Actinobacteria have been reported to promote plant growth under salt stress in tomato -REF-, -REF-, -REF-, -REF-, soybean -REF-, -REF-, wheat -REF-, -REF-, alfalfa -REF-, and dwarf glasswort -REF-. | YES
9929572 | Piriformospora indica | drought | barley | Likewise, an improved adaptation to drought stress was observed in barley inoculated with Piriformospora indica as a result of enhanced activity of key enzymes of the N metabolism and a better distribution of N in the plant -REF-. | YES
